"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"582277";582277;"USA";384,9186;410,6446;410,5344; ;365,8537;377,8682;402,4203;398,035;381,8261
"582278";582278;"USA";519,6362;567,0355;573,4436; ;581,8936;558,687;582,5157;585,9706;555,6062
"582279";582279;"USA";541,4811;554,0823;607,5635; ;583,7258;580,2268;618,1168;601,5443;565,8798
"582280";582280;"USA";430,3708;470,8391;460,6881; ;460,3293;467,6272;488,7508;472,4267;466,1033
"582281";582281;"USA";519,6127;573,7709;562,4704; ;594,251;560,2354;572,6209;576,3173;554,5303
"582282";582282;"USA";509,1882;522,838;542,376; ;545,2324;518,6109;526,6727;515,3336;513,4341
"582283";582283;"USA";422,1853;417,9346;400,5663; ;402,6413;394,7833;423,4308;370,8988;399,8945
"582284";582284;"USA";647,9016;631,2113;591,4648; ;645,5776;644,3833;689,794;608,402;656,5861
"582285";582285;"USA";586,5419;588,7003;581,4272; ;575,294;609,5665;584,3574;592,8666;611,9932
"582286";582286;"USA";409,9436;445,6792;419,4712; ;424,4589;456,4103;463,788;464,8234;448,7686
"582287";582287;"USA";388,4529;357,471;412,2571; ;357,2058;343,7044;336,53;346,2696;351,2089
"582288";582288;"USA";527,9718;560,8834;552,2678; ;530,563;559,6873;568,2133;553,0449;575,0849
"582289";582289;"USA";339,7992;337,1385;387,5438; ;368,9286;304,8656;345,6884;331,5452;337,4193
"582290";582290;"USA";365,5527;461,1244;328,296; ;435,8465;411,9673;466,1633;457,3949;454,8181
"582291";582291;"USA";438,4843;495,7907;444,2482; ;489,012;486,9345;486,0993;498,4675;482,6698
"582292";582292;"USA";637,4134;644,6844;631,9283; ;609,6143;642,831;651,782;668,6706;671,3714
"582293";582293;"USA";421,0972;416,7118;478,1604; ;441,9804;399,267;402,6461;401,7084;427,3949
"582294";582294;"USA";350,7295;422,7857;421,7466; ;448,7354;407,5708;396,1442;404,7738;420,1216
"582295";582295;"USA";640,3642;673,7215;646,6141; ;639,0561;632,1183;667,2409;692,9297;691,7848
"582296";582296;"USA";467,4809;559,2577;530,0819; ;580,2143;534,219;555,6971;551,4515;563,503
"582297";582297;"USA";584,3271;627,9219;615,7517; ;632,8546;629,101;648,3467;630,5875;634,0346
"582298";582298;"USA";413,8107;484,7677;469,5175; ;435,6877;464,4395;486,9097;458,0415;509,9009
"582299";582299;"USA";469,4057;482,5711;533,3511; ;469,2376;479,2533;496,1956;457,1919;493,4336
"582300";582300;"USA";315,4416;343,0155;362,701; ;329,1241;357,1462;323,9485;325,1758;338,8655
"582301";582301;"USA";565,3784;617,7542;620,3537; ;614,9431;615,4038;638,5126;611,5294;629,5719
"582302";582302;"USA";456,7039;422,5736;432,8066; ;419,3339;434,7222;447,9679;435,5551;425,1263
"582303";582303;"USA";398,1274;305,3509;414,4157; ;340,0805;331,5902;355,4939;308,7929;342,4325
"582304";582304;"USA";556,153;597,2455;590,4071; ;587,1137;592,8195;609,2764;581,1047;602,55
"582305";582305;"USA";495,0919;607,703;547,7495; ;583,0466;599,9773;588,5102;606,6471;586,1042
"582306";582306;"USA";473,5509;478,5041;463,9089; ;472,6687;452,4623;489,7572;466,67;488,4345
"582307";582307;"USA";604,1009;584,7593;650,3267; ;557,8575;584,6356;572,5502;589,5236;598,8041
"582308";582308;"USA";474,5553;437,7777;472,4373; ;432,2721;429,1067;436,2995;469,6456;444,9006
"582309";582309;"USA";488,9391;469,5381;497,0779; ;439,9876;463,6008;495,6916;470,3637;459,1023
"582310";582310;"USA";546,1869;545,3312;503,5718; ;527,6772;523,9222;594,8963;524,7945;538,8092
"582311";582311;"USA";453,4817;398,349;465,748; ;379,6408;380,6337;378,982;399,6176;379,8869
"582312";582312;"USA";404,7404;355,7613;416,115; ;356,2623;326,9673;323,9134;313,4244;356,8344
"582313";582313;"USA";434,5258;445,2409;489,0431; ;432,1745;434,0205;422,7765;416,6701;437,2727
"582314";582314;"USA";417,9015;489,1442;446,0131; ;475,3125;477,5346;516,3518;464,2908;503,0413
"582315";582315;"USA";425,8613;498,4501;494,3086; ;488,2574;476,6954;457,4235;486,6432;501,1112
"582316";582316;"USA";541,5864;536,7339;585,4045; ;566,9685;549,4011;575,6623;558,5381;521,6259
"582317";582317;"USA";466,0196;544,5142;494,6387; ;578,6759;537,7279;570,6694;518,381;547,9568
"582318";582318;"USA";478,1328;456,6956;511,6767; ;440,1202;407,7339;479,5871;430,705;457,8176
"582319";582319;"USA";367,5535;406,4639;416,5555; ;394,7607;385,8732;373,5081;385,1705;373,3754
"582320";582320;"USA";390,1081;456,9474;454,9104; ;455,1842;449,3634;455,4368;450,2676;453,8357
"582321";582321;"USA";483,1957;603,3595;551,6638; ;562,6989;580,375;595,1738;599,6649;584,9713
"582322";582322;"USA";550,5423;603,7918;561,9847; ;621,5528;634,0468;573,8712;614,477;589,8357
"582323";582323;"USA";515,7109;589,5232;564,7807; ;574,3025;554,2357;581,8742;564,4623;559,5995
"582324";582324;"USA";499,2855;514,6544;507,7576; ;508,235;505,3143;515,652;525,42;501,5931
"582325";582325;"USA";572,9438;617,3944;620,0296; ;575,313;601,3424;607,9323;583,0835;590,0511
"582326";582326;"USA";451,6457;462,954;475,4926; ;468,4924;470,7574;454,2804;446,7921;472,2119
"582327";582327;"USA";648,617;691,7198;728,2249; ;703,4764;672,9429;692,3521;710,3668;714,8598
"582328";582328;"USA";401,1203;424,284;464,033; ;474,2434;456,5832;486,2362;449,0566;504,6892
"582329";582329;"USA";491,4813;531,6744;526,6144; ;556,6566;546,6884;515,023;552,4716;537,9839
"582330";582330;"USA";476,783;514,2317;509,6465; ;504,6689;496,1511;508,748;482,3613;509,6731
"582331";582331;"USA";437,4931;460,1967;387,985; ;458,2835;456,9123;440,7333;466,6198;441,5356
"582332";582332;"USA";406,5033;385,3544;388,3786; ;356,5208;361,4156;342,1413;403,0537;353,7177
"582333";582333;"USA";526,4785;523,9405;531,6604; ;508,2677;524,9923;516,8264;560,2763;517,1952
"582334";582334;"USA";461,7508;467,7987;475,1203; ;459,1697;474,7504;454,0056;460,4494;441,7038
"582335";582335;"USA";457,6142;563,8616;486,7345; ;539,4764;537,7601;528,7699;547,236;543,0769
"582336";582336;"USA";342,6587;364,3302;358,8235; ;347,2005;344,2781;334,7167;331,9088;361,8418
"582337";582337;"USA";485,0253;489,1413;449,0317; ;497,5761;479,8233;490,3276;474,3064;477,5014
"582338";582338;"USA";561,9818;595,2483;585,9748; ;585,0775;611,54;615,012;595,8069;587,8597
"582339";582339;"USA";496,8497;505,6677;510,4609; ;497,6531;495,1476;499,5338;522,441;493,2944
"582340";582340;"USA";427,5339;480,1136;498,295; ;470,2521;438,9561;460,4042;453,1324;449,0406
"582341";582341;"USA";568,1288;539,2499;583,2074; ;533,8904;538,2855;553,9618;522,167;538,8579
"582342";582342;"USA";397,5701;445,5632;406,822; ;441,6721;409,6498;444,9166;417,8769;444,2422
"582343";582343;"USA";321,3502;341,8975;336,6013; ;363,6485;356,1038;347,3866;365,9479;371,5378
"582344";582344;"USA";539,4923;601,8351;605,1988; ;622,6279;621,5816;592,9254;608,0523;601,3494
"582345";582345;"USA";516,2011;520,0496;557,4771; ;523,5532;488,4806;535,2822;503,2679;501,0025
"582346";582346;"USA";410,6625;497,9536;473,4326; ;491,3338;482,5969;475,5291;515,5501;500,4892
"582347";582347;"USA";478,4483;494,4451;525,3146; ;538,9396;509,8925;501,3286;506,0512;502,8116
"582348";582348;"USA";544,5872;555,7426;578,6958; ;555,0232;531,5223;550,0178;566,5554;555,6784
"582349";582349;"USA";425,0197;488,076;418,6559; ;458,3455;474,4875;472,1129;457,0148;479,5512
"582350";582350;"USA";390,3285;408,8812;384,9231; ;374,3422;395,6792;432,2199;420,6493;407,109
"582351";582351;"USA";477,0831;542,0286;528,8292; ;507,5105;559,6689;538,4675;520,7162;523,4254
"582352";582352;"USA";413,5893;378,5363;424,9623; ;352,5074;362,5004;382,0797;333,5928;345,6933
"582353";582353;"USA";387,9346;315,351;435,9224; ;384,7424;371,4217;335,1944;330,0427;358,43
"582354";582354;"USA";411,9846;396,6842;431,8613; ;399,5606;402,0638;415,0141;401,5925;402,5096
"582355";582355;"USA";310,7116;424,2032;352,3317; ;405,5995;379,8152;391,5414;361,3344;397,7909
"582356";582356;"USA";330,518;295,4517;310,4089; ;336,272;319,0878;314,6526;329,7329;313,1973
"582357";582357;"USA";442,1083;508,0552;471,7622; ;515,8626;515,4455;509,7024;505,2662;497,473
"582358";582358;"USA";462,8842;527,0821;498,9278; ;516,5143;513,6442;506,3441;530,401;520,2791
"582359";582359;"USA";411,1806;377,811;438,7964; ;429,1729;375,2573;362,3103;363,0387;410,4605
"582360";582360;"USA";356,0939;272,009;329,6361; ;291,6176;289,9545;280,1068;267,491;288,2957
"582361";582361;"USA";574,8055;602,1063;648,4488; ;594,9842;587,2798;592,4404;606,8691;602,7837
"582362";582362;"USA";557,5343;585,9512;566,1736; ;573,4968;573,439;594,9876;549,2866;565,9234
"582363";582363;"USA";389,8206;419,8776;430,2418; ;418,3392;407,2209;434,9367;448,9362;427,0633
"582364";582364;"USA";501,613;540,5208;524,1119; ;507,2144;554,5863;586,8678;522,0004;526,8459
"582365";582365;"USA";383,5134;379,991;382,7787; ;359,0762;365,1326;370,1734;370,5084;390,0012
"582366";582366;"USA";449,3234;494,2109;470,9466; ;528,1924;478,7642;492,6753;491,8562;490,219
"582367";582367;"USA";469,8876;496,6163;533,3823; ;496,2448;502,8858;472,0932;493,8369;495,0298
"582368";582368;"USA";363,7739;383,6856;335,1296; ;373,9928;385,43;358,6262;379,8652;361,5136
"582369";582369;"USA";498,494;508,7847;531,3274; ;492,1691;492,9621;490,1831;500,5738;504,0613
"582370";582370;"USA";477,9111;563,9235;564,4336; ;530,2167;547,8152;568,8136;544,9895;554,4087
"582371";582371;"USA";448,2288;503,192;467,7145; ;503,4387;489,1337;483,5013;511,4693;499,498
"582372";582372;"USA";287,4139;334,048;342,2972; ;328,6029;315,2149;329,6396;304,5793;324,4634
"582373";582373;"USA";423,1097;422,9769;510,5803; ;360,1648;403,3015;408,0543;396,1407;401,1457
"582374";582374;"USA";487,6853;540,7165;558,1728; ;555,6273;528,331;577,7087;534,1796;554,5209
"582375";582375;"USA";606,9836;637,364;599,9115; ;627,0529;632,1898;652,2943;650,9147;621,9245
"582376";582376;"USA";480,6362;540,4207;510,7673; ;562,6294;518,6968;527,4807;534,3631;516,6546
"582377";582377;"USA";493,7812;597,6522;566,4241; ;592,2856;596,885;601,7042;578,612;562,4416
"582378";582378;"USA";604,7898;603,3607;581,6856; ;587,9926;611,7362;598,7402;568,9036;581,2175
"582379";582379;"USA";399,6634;474,4428;424,7881; ;499,262;496,6009;498,2314;472,0431;476,4874
"582380";582380;"USA";576,2356;548,5832;568,0085; ;529,0361;554,7188;565,8055;576,049;554,1651
"582381";582381;"USA";529,5547;608,7343;550,33; ;570,8394;600,3908;610,3403;609,8063;582,3785
"582382";582382;"USA";494,7683;556,0379;541,9386; ;550,266;551,1184;544,8748;561,6699;571,1391
"582383";582383;"USA";497,8959;561,2444;585,9891; ;509,4484;559,0805;578,7925;534,2115;547,1551
"582384";582384;"USA";476,5385;530,2352;577,0633; ;510,5949;506,8337;532,5909;515,9687;511,5028
"582385";582385;"USA";369,9856;373,5215;419,3573; ;394,6561;360,9786;341,0096;344,7248;368,2949
"582386";582386;"USA";485,3901;453,5977;449,9954; ;422,385;452,6527;466,969;436,9505;447,136
"582387";582387;"USA";420,8156;495,909;465,8023; ;525,1813;495,1571;515,5456;494,3207;501,6391
"582388";582388;"USA";512,6537;548,9785;526,5021; ;537,7893;543,6506;596,9118;580,506;580,5392
"582389";582389;"USA";484,4642;524,3516;503,5695; ;531,2399;534,7955;546,5141;531,5728;531,225
"582390";582390;"USA";439,9746;424,8015;461,002; ;427,481;424,502;382,4375;414,6137;421,6819
"582391";582391;"USA";619,6809;650,4231;645,9988; ;585,4694;634,6786;658,6573;661,7855;651,6709
"582392";582392;"USA";361,3091;458,1305;416,7294; ;438,8726;415,8742;429,6233;416,3481;428,646
"582393";582393;"USA";337,6964;356,5123;327,1841; ;367,745;344,8057;370,8995;345,9792;361,6321
"582394";582394;"USA";388,4514;348,4503;324,9812; ;305,7765;325,7422;371,5655;327,7641;329,702
"582395";582395;"USA";554,5819;580,5722;593,9398; ;575,6957;573,7455;582,6993;573,3;560,4284
"582396";582396;"USA";424,4515;527,3865;470,9283; ;532,0372;506,1508;519,6015;510,6924;530,5008
"582397";582397;"USA";525,872;513,773;524,9501; ;460,3534;481,6834;502,3949;490,1715;504,816
"582398";582398;"USA";380,78;347,9112;364,3308; ;366,9016;327,3879;377,6181;347,7128;339,377
"582399";582399;"USA";512,8277;558,8144;542,4821; ;539,233;567,3459;552,7472;564,5779;553,1369
"582400";582400;"USA";331,2719;425,8088;363,0334; ;409,2145;416,4897;400,6138;416,3033;440,9144
"582401";582401;"USA";658,1188;613,2924;627,5131; ;603,0018;597,8604;651,5426;597,8937;605,7682
"582402";582402;"USA";582,1192;571,0585;611,0348; ;595,0601;581,6185;606,2484;603,1462;572,34
"582403";582403;"USA";430,7566;474,2954;478,9843; ;466,7752;450,9245;477,608;447,8184;487,5451
"582404";582404;"USA";629,0498;735,0354;719,7387; ;711,0055;714,9474;710,72;738,665;738,5441
"582405";582405;"USA";471,619;549,9678;557,6039; ;540,0384;552,9826;563,9583;535,3602;550,3426
"582406";582406;"USA";400,0518;402,5465;434,7982; ;413,4251;406,9116;398,6455;390,0614;400,3997
"582407";582407;"USA";363,9059;337,6226;284,4706; ;311,9357;368,3564;350,2784;361,2847;346,2842
"582408";582408;"USA";511,8291;547,5116;535,9878; ;500,4023;536,45;558,8768;529,8771;535,8882
"582409";582409;"USA";507,54;503,7896;499,4011; ;468,5756;499,0681;523,4346;487,3168;501,5585
"582410";582410;"USA";587,8835;541,2976;591,0625; ;541,9938;505,3395;546,543;489,4145;511,8158
"582411";582411;"USA";495,5214;529,8609;520,9407; ;513,7831;539,8345;562,9229;513,8819;523,9451
"582412";582412;"USA";336,8273;340,2048;370,5361; ;356,7359;340,1966;318,7662;331,345;306,6493
"582413";582413;"USA";557,0165;654,9742;586,5698; ;655,8203;630,0821;666,417;639,7649;677,1705
"582414";582414;"USA";375,5108;417,5001;419,5486; ;429,2056;398,3986;411,1331;410,8048;395,7145
"582415";582415;"USA";499,2577;531,4126;533,7396; ;520,1614;516,7529;538,4663;520,9037;557,8354
"582416";582416;"USA";547,2124;549,4276;546,6988; ;532,6187;539,818;543,5924;551,4555;527,1164
"582417";582417;"USA";445,6987;465,9693;511,3853; ;451,4375;452,274;479,6903;498,0628;498,4401
"582418";582418;"USA";389,9939;287,1644;407,1768; ;338,6784;299,3576;327,6115;290,2026;284,0415
"582419";582419;"USA";432,3372;424,9152;485,0641; ;432,7953;427,4523;455,746;436,1825;422,2508
"582420";582420;"USA";291,8493;251,5279;318,15; ;226,6627;244,8757;224,8764;241,3104;271,4287
"582421";582421;"USA";486,4979;452,5864;447,547; ;442,3376;449,1192;465,1415;445,3039;429,8204
"582422";582422;"USA";416,9453;421,4;375,0246; ;443,5975;415,997;414,5535;427,2293;432,5313
"582423";582423;"USA";353,7372;335,802;360,0055; ;309,1939;313,9645;319,4079;307,7107;313,2705
"582424";582424;"USA";457,0933;534,0288;450,8977; ;545,213;509,5091;561,2223;526,0607;517,0265
"582425";582425;"USA";481,5206;499,3554;458,3121; ;475,6482;502,0206;491,0002;510,0901;502,2372
"582426";582426;"USA";577,8736;563,8795;576,5914; ;523,1181;578,0287;575,9589;577,7578;557,7462
"582427";582427;"USA";323,371;406,9792;365,9434; ;401,5013;406,2652;407,4499;399,1245;400,8798
"582428";582428;"USA";448,2711;523,8188;464,2357; ;521,3975;519,3973;553,9419;495,3365;542,9882
"582429";582429;"USA";482,2821;494,1041;497,498; ;498,67;489,0269;514,1141;493,5286;481,2603
"582430";582430;"USA";576,7003;555,4892;631,2067; ;533,4594;562,9584;588,4807;581,6052;587,5448
"582431";582431;"USA";537,8768;598,619;594,0061; ;595,1121;579,5648;580,7834;601,4923;597,7066
"582432";582432;"USA";486,2968;521,7473;546,3512; ;517,725;489,9877;506,1073;508,3604;530,0997
"582433";582433;"USA";454,3129;468,6316;502,8786; ;464,1162;465,0955;474,4785;469,9681;447,025
"582434";582434;"USA";344,4993;232,9468;292,1425; ;323,0284;246,9095;259,444;226,2911;257,6811
"582435";582435;"USA";581,0894;587,3023;578,4523; ;571,2728;576,8609;586,1362;575,0211;569,0893
"582436";582436;"USA";500,7643;507,1756;477,9836; ;505,1028;514,0921;504,4277;498,015;492,6249
"582437";582437;"USA";376,805;383,3563;364,7215; ;367,6744;347,8774;335,1906;346,2027;351,0689
"582438";582438;"USA";387,2999;359,4361;370,332; ;295,3641;326,2524;362,1606;339,587;356,5352
"582439";582439;"USA";274,5328;318,5197;424,6969; ;281,2481;308,2541;297,4399;278,9444;299,006
"582440";582440;"USA";507;526,7233;549,7162; ;538,5265;539,7532;559,0744;530,2116;543,1262
"582441";582441;"USA";531,5944;601,0127;624,7086; ;587,2231;606,9915;579,7711;626,0682;606,3454
"582442";582442;"USA";469,4953;442,9157;449,1202; ;433,8026;410,0582;445,9456;419,4297;416,0574
"582443";582443;"USA";336,695;238,416;315,4999; ;254,5101;253,1786;286,8232;227,0212;248,6138
"582444";582444;"USA";559,5709;577,5826;619,9945; ;559,3327;572,8678;580,7459;581,1456;578,5027
"582445";582445;"USA";321,8238;391,6859;356,0645; ;366,4234;386,1675;371,4853;372,0695;367,0262
"582446";582446;"USA";411,6173;457,0964;470,1989; ;393,2844;420,7404;461,0179;432,9729;452,2885
"582447";582447;"USA";653,1965;652,8823;630,8787; ;629,457;610,0764;637,2073;641,7367;608,308
"582448";582448;"USA";479,2914;393,2422;412,288; ;369,234;394,1786;396,4158;381,4811;392,2047
"582449";582449;"USA";515,3933;578,9913;506,9922; ;528,9481;571,0098;575,4522;580,7802;552,0702
"582450";582450;"USA";382,8971;392,2097;427,1265; ;403,033;362,2128;376,4407;366,3046;383,7102
"582451";582451;"USA";382,5282;439,8633;415,3883; ;443,7805;442,8825;475,1987;443,7715;435,6107
"582452";582452;"USA";565,8064;609,5147;589,5796; ;619,5235;608,5493;625,5703;605,4628;620,5458
"582453";582453;"USA";545,4032;566,8129;569,3043; ;568,7381;568,8766;534,3656;565,506;547,3443
"582454";582454;"USA";520,8422;583,1685;535,1366; ;524,8923;547,2538;562,2865;565,1805;552,8332
"582455";582455;"USA";433,2056;507,1344;500,264; ;516,3845;518,9542;504,9487;502,6895;486,2402
"582456";582456;"USA";528,8311;515,1532;520,0061; ;533,504;541,6234;547,3257;559,7801;520,9489
"582457";582457;"USA";376,0917;423,4342;414,3554; ;386,6112;402,581;384,2061;416,4436;389,6044
"582458";582458;"USA";298,4938;317,236;314,407; ;349,4037;337,7708;334,587;329,2428;322,4925
"582459";582459;"USA";490,0069;475,7582;513,1743; ;503,4157;497,3232;542,3824;489,3979;525,7613
"582460";582460;"USA";355,7013;333,7951;335,2234; ;318,5714;331,2238;336,6628;320,5334;339,5177
"582461";582461;"USA";522,9968;509,3032;546,1785; ;547,1188;519,3688;547,7818;570,6615;524,4635
"582462";582462;"USA";443,2679;371,555;479,5128; ;435,9705;403,0145;416,533;396,2801;401,033
"582463";582463;"USA";415,7459;391,3607;450,885; ;443,6786;406,5503;422,8969;417,0382;408,8883
"582464";582464;"USA";271,7368;405,7252;385,9273; ;426,5668;445,705;421,2436;431,5697;446,6993
"582465";582465;"USA";547,6831;567,2015;521,068; ;549,4399;552,1015;587,2205;547,9169;563,8836
"582466";582466;"USA";399,6769;415,6543;471,3785; ;403,8025;389,6869;376,0322;417,6641;411,7781
"582467";582467;"USA";561,3164;546,5472;552,9529; ;538,3467;577,3431;568,0972;600,6145;550,3183
"582468";582468;"USA";412,9243;429,1721;391,0985; ;433,6948;429,8201;430,9814;408,7632;414,9995
"582469";582469;"USA";501,4188;469,5609;440,4122; ;484,566;452,7879;455,0736;479,8018;466,8061
"582470";582470;"USA";391,6486;440,8893;424,5637; ;472,511;462,8717;461,8913;466,8089;446,542
"582471";582471;"USA";485,6284;489,9935;500,2035; ;497,2618;478,6642;480,7839;471,2582;483,6419
"582472";582472;"USA";449,9171;496,1876;462,9949; ;481,9191;492,9671;471,7462;503,5075;473,6268
"582473";582473;"USA";530,8981;547,2111;559,9206; ;527,3698;530,5355;559,8755;549,5232;549,0444
"582474";582474;"USA";532,7742;568,1491;540,879; ;530,5379;547,3199;557,438;566,73;547,5781
"582475";582475;"USA";419,2799;472,8484;468,8262; ;445,6877;462,7691;494,6579;446,4243;490,4614
"582476";582476;"USA";532,7366;584,9294;523,9631; ;583,3504;573,8628;576,0249;580,8356;572,4577
"582477";582477;"USA";462,1679;452,7488;430,8469; ;448,526;443,2925;442,5833;448,1925;456,2455
"582478";582478;"USA";538,6704;529,9572;560,4951; ;520,2716;522,8869;545,8231;527,4143;525,3343
"582479";582479;"USA";380,5012;394,0207;391,194; ;386,7312;371,4823;353,6818;373,6625;395,0102
"582480";582480;"USA";480,1728;517,9392;523,1631; ;622,8626;565,9576;610,5194;557,3849;596,2073
"582481";582481;"USA";368,6912;409,3711;364,0499; ;382,6061;382,1133;395,0587;403,5131;365,6512
"582482";582482;"USA";566,6547;624,6066;556,0989; ;614,6586;635,0405;639,4297;614,2727;615,4087
"582483";582483;"USA";616,8481;697,9821;655,072; ;664,0265;700,4291;700,1446;706,0334;707,0176
"582484";582484;"USA";584,1668;587,9081;595,2513; ;568,8027;580,3108;591,2923;599,9464;590,5923
"582485";582485;"USA";454,9149;528,2231;527,3738; ;522,4899;519,4831;568,4878;511,1167;520,2417
"582486";582486;"USA";512,7697;540,3313;599,787; ;528,4207;542,3079;557,8753;554,6053;561,8261
