"id","estimation_ges","classe_estimation_ges"
11653823,0,"N"
11653824,0,"N"
11653911,0,"N"
11653916,5.83,"A"
11653924,0,"N"
11653928,12.07,"B"
11653967,2,"A"
11653983,0,"N"
11654016,42.87,"D"
11654050,78.2,"F"
11654056,0,"N"
11654063,35.96,"D"
11654067,2.31,"A"
11654103,0,"N"
11654114,0,"N"
11654119,0,"N"
11654137,0,"N"
11654140,10.03,"A"
11654142,0,"N"
11654144,0,"N"
11654154,0,"N"
11654156,15.89,"C"
11654173,0,"N"
11654238,0,"N"
11654263,0,"N"
11654272,0,"N"
11654279,52,"E"
11654281,0,"N"
11654343,0,"N"
11654353,33.57,"D"
11654454,0,"A"
11654479,0,"N"
11654539,0,"N"
11654543,0,"N"
11654551,0,"N"
11654558,2,"A"
11654583,0.86,"A"
11654591,2,"A"
11654605,0,"N"
11654631,0,"N"
11654637,29,"C"
11654639,0,"N"
11654651,0,"N"
11654713,0,"N"
11654716,10,"B"
11654729,0,"N"
11654736,31.95,"D"
11654738,21.67,"C"
11654740,18.01,"C"
11654742,18.59,"C"
11654743,71.35,"F"
11654744,0,"N"
11654746,74.2,"F"
11654755,0,"N"
11654760,31.95,"D"
11654793,0,"N"
11654795,0,"N"
11654807,0,"N"
11654808,0,"N"
11654817,41.15,"D"
11654821,7,"B"
11654856,0,"N"
11654867,0,"N"
11654893,15,"B"
11654914,0,"N"
11655204,5.96,"B"
11655217,5,"B"
11655247,0,"N"
11655279,10.8,"B"
11655281,8.82,"B"
11655288,0,"N"
11655289,69.42,"E"
11655338,22,"C"
11655347,20.09,"C"
11655380,15,"C"
11655394,0,"N"
11655433,11,"C"
11655440,0,"N"
11655446,3,"A"
11655455,3,"A"
11655460,0,"N"
11655515,3,"A"
11655516,35.44,"D"
11655519,4.18,"A"
11655522,4.41,"B"
11655535,0,"N"
11655550,0,"N"
11655567,19.01,"C"
11655598,0,"N"
11655606,0,"N"
11655610,0,"N"
11655627,30,"C"
11655652,0,"N"
11655660,0,"N"
11655665,0,"N"
11655672,0,"N"
11655678,0,"N"
11655685,0,"N"
11655686,25.67,"C"
11655699,0,"N"
11655704,0,"N"
11655708,0,"N"
11655713,5,"A"
11655714,0,"N"
11655718,0,"N"
11655830,0,"N"
11655855,0,"N"
11655865,0,"N"
11655878,0,"N"
11655913,41.15,"D"
11655990,0,"N"
11656007,50,"E"
11656010,0,"N"
11656021,0,"N"
11656050,41.15,"D"
11656051,0,"N"
11656055,41.15,"D"
11656137,4,"A"
11656157,5.36,"B"
11656246,0,"N"
11656259,12.75,"B"
11656294,50.79,"E"
11656299,0,"N"
11656341,0,"N"
11656342,0,"N"
11656343,2.21,"A"
11656365,4.68,"A"
11656506,0,"N"
11656519,84,"D"
11656530,0,"N"
11656535,20,"C"
11656547,7,"B"
11656589,0,"N"
11656606,0,"N"
11656621,0,"N"
11656627,0,"N"
11656629,0,"N"
11656636,0,"N"
11656665,0,"N"
11656668,0,"N"
11656680,11,"B"
11656836,22,"C"
11656853,76,"E"
11656888,0,"N"
11656901,0,"N"
11656905,0,"N"
11656959,1.12,"A"
11656961,0,"N"
11656962,0.47,"A"
11656993,0,"N"
11657076,27.37,"D"
11657118,23.55,"C"
11657145,0,"N"
11657176,0,"N"
11657215,3,"A"
11657328,14.18,"B"
11657329,41.24,"C"
11657332,41.24,"C"
11657335,41.23,"C"
11657395,0,"N"
11657417,8,"B"
11657418,0,"N"
11657420,6,"B"
11657437,0,"N"
11657440,0,"N"
11657450,0,"N"
11657457,6.83,"B"
11657460,0,"N"
11657473,0,"N"
11657493,5.77,"A"
11657517,3.22,"A"
11657526,0,"N"
11657535,0,"N"
11657557,0,"N"
11657568,39.15,"D"
11657634,0,"N"
11657665,0,"N"
11657672,0,"N"
11657679,9.65,"B"
11657681,9.94,"B"
11657684,11,"B"
11657689,9.78,"B"
11657692,0,"N"
11657693,7.95,"B"
11657705,0,"N"
11657746,0,"N"
11657775,4.07,"B"
11657794,37.4,"D"
11657838,10,"B"
11657877,0,"N"
11657888,23,"C"
11657934,0,"N"
11657938,13,"C"
11657942,0,"N"
11657963,23,"C"
11657971,4,"A"
11658007,5.76,"B"
11658030,0,"N"
11658041,18.31,"B"
11658051,5.43,"B"
11658054,4.19,"B"
11658055,0,"N"
11658056,57.25,"C"
11658067,2.01,"A"
11658072,0,"N"
11658089,4,"A"
11658109,6.72,"B"
11658119,29,"D"
11658129,75,"F"
11658137,17.25,"C"
11658140,0,"N"
11658144,0,"N"
11658153,37.48,"D"
11658169,29,"D"
11658194,0,"N"
11658196,0,"N"
11658209,11,"B"
11658227,0,"N"
11658230,7,"B"
11658242,0,"A"
11658251,4,"A"
11658259,9,"B"
11658272,0,"N"
11658297,0,"A"
11658298,8,"B"
11658307,0,"N"
11658426,0,"N"
11658484,30.84,"B"
11658503,0,"A"
11658508,0,"A"
11658610,7.71,"A"
11658649,0,"N"
11658655,0,"N"
11658659,34.76,"D"
11658665,29,"D"
11658685,0,"N"
11658691,0,"N"
11658714,0,"N"
11658728,3,"A"
11658784,60.54,"E"
11658795,0,"N"
11658814,0,"N"
11658874,21,"C"
11658888,0,"N"
11658895,1.41,"A"
11658896,1.41,"A"
11658897,0,"N"
11658916,0,"N"
11658918,0,"N"
11658921,0,"N"
11658922,23,"B"
11658946,1.41,"A"
11658947,1.41,"A"
11658957,0,"N"
11658975,0,"N"
11658979,0,"N"
11659021,44,"C"
11659025,1.59,"A"
11659027,8.65,"B"
11659034,0,"N"
11659045,0,"N"
11659047,0,"N"
11659049,23.76,"C"
11659059,0,"N"
11659074,0,"N"
11659075,61,"E"
11659083,6.73,"B"
11659158,0,"N"
11659171,13.6,"C"
11659183,11.86,"C"
11659186,0,"N"
11659194,0,"N"
11659242,0,"N"
11659279,0,"N"
11659327,0,"N"
11659335,3,"A"
11659345,0,"N"
11659373,0,"N"
11659386,0,"N"
11659441,11,"A"
11659454,7.37,"A"
11659465,13.89,"C"
11659473,0,"N"
11659483,36.5,"D"
11659485,0,"N"
11659489,0,"N"
11659498,10.49,"B"
11659527,5.35,"A"
11659530,0,"N"
11659542,20,"C"
11659543,0,"N"
11659547,0,"N"
11659556,7.57,"B"
11659560,62,"C"
11659580,0,"N"
11659593,0,"N"
11659594,9,"B"
11659598,8.21,"B"
11659602,0,"N"
11659616,0,"N"
11659677,0,"N"
11659686,0,"N"
11659698,0,"N"
11659736,0,"N"
11659744,14,"B"
11659756,3.77,"A"
11659761,0,"N"
11659764,0,"N"
11659780,3,"A"
11659801,0,"N"
11659812,0,"N"
11659817,0,"N"
11659914,0,"N"
11659916,54.68,"D"
11659928,0,"N"
11659937,8,"B"
11659959,4,"B"
11659961,19,"B"
11659966,0,"N"
11659987,28.33,"C"
11660045,0,"N"
11660047,5.85,"A"
11660054,0,"N"
11660075,0,"N"
11660143,24,"C"
11660211,29,"B"
11660250,10,"B"
11660271,3.22,"A"
11660274,0,"N"
11660285,6.39,"B"
11660293,36.19,"D"
11660296,0,"N"
11660312,0,"N"
11660325,0,"N"
11660334,0,"N"
11660337,14.26,"B"
11660344,4.69,"A"
11660382,0,"N"
11660387,0,"N"
11660394,17.81,"C"
11660398,10,"B"
11660405,0,"A"
11660426,3.09,"A"
11660439,17.61,"C"
11660441,11,"B"
11660454,0,"N"
11660462,13,"B"
11660470,0,"N"
11660476,6,"B"
11660501,0,"N"
11660509,0,"N"
11660515,0,"N"
11660560,0,"A"
11660638,10.11,"B"
11660656,6.93,"B"
11660666,0,"N"
11660668,0,"N"
11660683,0,"N"
11660684,0,"N"
11660733,13,"C"
11660750,7.47,"B"
11660765,11,"C"
11660777,2,"A"
11660831,38,"D"
11660866,0,"N"
11660885,10.85,"B"
11660899,0,"N"
11660930,4.61,"B"
11660968,0,"A"
11660987,0,"A"
11661019,15.15,"B"
11661035,0,"N"
11661042,15.15,"B"
11661057,9.86,"B"
11661075,13,"B"
11661080,27,"D"
11661111,13,"C"
11661142,28.95,"D"
11661152,32,"C"
11661156,0,"N"
11661159,0,"N"
11661171,0,"N"
11661172,8,"B"
11661177,0,"N"
11661257,6.7,"B"
11661258,3.95,"A"
11661283,26,"D"
11661304,13.6,"C"
11661323,0.93,"A"
11661528,6.05,"B"
11661529,7.96,"B"
11661530,30.12,"D"
11661531,0,"N"
11661536,0,"N"
11661537,0,"N"
11661542,0,"N"
11661561,18.72,"C"
11661578,31.58,"D"
11661579,16.77,"C"
11661593,0,"N"
11661599,0,"N"
11661600,23,"C"
11661604,0,"N"
11661629,18.56,"C"
11661639,0,"N"
11661663,55.85,"E"
11661683,0,"N"
11661689,0,"N"
11661692,16.77,"C"
11661693,0,"N"
11661717,0,"N"
11661725,13.92,"C"
11661726,0,"N"
11661748,26.29,"D"
11661750,11,"C"
11661751,5.21,"A"
11661770,0,"A"
11661774,0,"N"
11661780,0,"N"
11661786,0,"N"
11661831,1.25,"A"
11661848,2,"A"
11661867,73.17,"F"
11661869,18.99,"C"
11661903,32.63,"D"
11661913,0,"N"
11661933,0,"N"
11661936,0,"N"
11661942,68.56,"D"
11661959,44.03,"E"
11661972,0,"N"
11661977,0,"N"
11661980,0,"N"
11661994,0,"N"
11662013,0,"N"
11662019,0,"N"
11662047,0,"N"
11662049,0,"N"
11662052,18,"C"
11662081,0,"N"
11662129,5,"B"
11662134,7,"B"
11662143,26,"B"
11662147,0,"N"
11662166,0,"N"
11662169,0,"N"
11662174,0,"N"
11662180,1.2,"A"
11662190,0,"N"
11662213,0,"N"
11662224,54.27,"D"
11662232,57,"E"
11662233,0,"N"
11662244,0,"N"
11662260,42.41,"N"
11662262,0,"N"
11662263,42.41,"D"
11662266,42.41,"D"
11662271,42.41,"N"
11662285,0,"N"
11662319,9,"B"
11662331,0,"N"
11662341,6,"B"
11662367,0,"N"
11662383,0,"N"
11662386,8,"B"
11662395,8,"B"
11662398,0,"N"
11662405,0,"N"
11662466,0,"N"
11662473,15,"C"
11662496,0,"N"
11662517,0,"N"
11662526,5.02,"B"
11662533,0,"N"
11662538,0,"N"
11662550,2.32,"A"
11662568,2.57,"A"
11662589,0,"N"
11662601,16.54,"C"
11662609,0,"N"
11662616,2.95,"A"
11662634,0,"N"
11662639,12.89,"C"
11662641,8,"B"
11662653,8,"B"
11662661,2,"A"
11662674,0,"N"
11662681,6,"B"
11662709,16,"C"
11662711,4,"A"
11662740,0,"N"
11662742,34.32,"D"
11662827,0,"N"
11662836,8.68,"B"
11662838,0,"N"
11662843,0,"N"
11662878,102,"G"
11662885,8,"B"
11662889,0,"N"
11662892,6.13,"B"
11662896,0,"N"
11662905,8,"B"
11662931,0,"N"
11662975,10.27,"B"
11662987,0,"N"
11662995,0,"N"
11662999,0,"N"
11663001,0,"N"
11663006,0,"N"
11663007,11.77,"C"
11663008,0,"N"
11663020,0,"N"
11663021,0,"A"
11663034,22.36,"C"
11663037,0,"N"
11663045,8,"B"
11663048,16.52,"C"
11663053,0,"N"
11663107,86.82,"E"
11663118,50.52,"E"
11663133,9.49,"B"
11663167,0,"A"
11663177,8,"B"
11663180,0,"N"
11663348,0,"N"
11663394,2.4,"A"
11663411,0,"N"
11663452,0,"N"
11663500,22,"C"
11663547,28.77,"D"
11663653,14.63,"B"
11663659,0,"N"
11663675,5,"A"
11663733,27.55,"D"
11663734,3.57,"A"
11663740,0,"N"
11663741,21.24,"B"
11663757,0,"N"
11663808,0,"N"
11663876,0,"N"
11663884,0,"N"
11663894,0,"A"
11663962,0,"N"
11663979,0,"N"
11664002,27,"D"
11664019,0,"N"
11664032,88,"E"
11664039,0,"N"
11664083,0,"N"
11664091,0,"N"
11664106,0,"N"
11664119,0,"N"
11664201,9,"B"
11664216,0,"N"
11664222,0,"N"
11664243,0,"A"
11664256,0,"N"
11664261,1,"A"
11664262,0,"N"
11664267,13.46,"C"
11664310,0,"N"
11664311,14.72,"C"
11664328,7,"B"
11664358,0,"N"
11664360,0,"N"
11664376,17,"C"
11664381,23,"C"
11664545,0,"N"
11664555,0,"N"
11664561,0,"N"
11664563,0,"N"
11664590,15,"B"
11664608,0,"N"
11664621,0,"N"
11664623,0,"N"
11664626,0,"N"
11664629,0,"N"
11664631,13,"C"
11664633,0,"N"
11664635,0,"N"
11664691,0,"N"
11664695,0,"N"
11664734,0,"N"
11664737,18.31,"C"
11664744,0,"N"
11664750,8,"B"
11664751,14,"C"
11664757,0,"N"
11664760,23.96,"C"
11664767,0,"N"
11664769,24.34,"C"
11664770,0,"N"
11664774,0,"N"
11664784,0,"N"
11664786,19.52,"C"
11664794,0,"N"
11664805,0,"N"
11664808,78,"F"
11664810,0,"N"
11664817,0,"N"
11664833,0,"N"
11664839,0,"N"
11664844,1,"A"
11664861,0,"N"
11664873,0,"N"
11664881,0,"N"
11664891,0,"N"
11664899,0,"N"
11664934,0,"N"
11664943,7.09,"B"
11664953,0,"N"
11664960,10,"B"
11664962,0,"N"
11664966,6,"B"
11664979,0,"N"
11664991,0,"N"
11665003,18.99,"C"
11665020,0,"N"
11665040,6,"A"
11665042,0,"N"
11665043,13.73,"C"
11665046,7,"A"
11665091,0,"N"
11665094,52,"C"
11665110,4.41,"A"
11665115,53,"C"
11665118,29,"B"
11665144,1,"A"
11665147,46.59,"C"
11665149,1,"A"
11665169,2.66,"A"
11665172,6,"A"
11665182,0,"N"
11665198,0,"N"
11665199,2,"A"
11665204,27,"D"
11665208,1,"A"
11665225,2,"A"
11665265,62.29,"E"
11665278,0,"N"
11665317,2,"A"
11665335,10.7,"B"
11665341,14,"C"
11665343,2,"A"
11665362,2,"A"
11665410,0,"N"
11665441,4,"A"
11665487,38,"D"
11665507,0,"N"
11665529,0,"N"
11665545,2,"A"
11665559,8,"B"
11665564,0,"N"
11665567,0,"N"
11665576,5.49,"B"
11665586,17.18,"C"
11665591,15.64,"C"
11665592,0,"N"
11665595,5,"A"
11665598,7.35,"B"
11665612,0,"N"
11665615,0,"N"
11665621,0,"N"
11665646,0,"N"
11665652,1,"A"
11665659,85.13,"E"
11665664,1,"A"
11665666,1,"A"
11665675,9.06,"B"
11665680,1,"A"
11665690,1,"A"
11665723,21.37,"C"
11665741,0,"N"
11665743,17.01,"C"
11665745,0,"N"
11665746,0,"N"
11665760,13,"C"
11665761,48,"E"
11665762,9.06,"B"
11665770,6,"B"
11665779,0,"N"
11665797,0,"N"
11665801,1,"A"
11665827,0,"N"
11665831,0,"N"
11665836,8,"B"
11665839,1,"A"
11665843,2,"A"
11665845,1,"A"
11665853,2,"A"
11665856,0,"A"
11665860,0,"N"
11665863,1,"A"
11665866,4,"B"
11665869,13,"B"
11665874,1,"A"
11665876,9.26,"B"
11665882,6,"B"
11665896,1,"A"
11665909,1,"A"
11665918,0,"N"
11665922,9,"B"
11665927,9,"B"
11665937,0,"N"
11665968,8.54,"B"
11665971,0,"N"
11665972,0,"N"
11665979,10.47,"B"
11665984,6,"B"
11665989,0,"N"
11666004,0,"N"
11666010,0,"N"
11666020,0,"N"
11666024,0,"N"
11666063,0,"N"
11666066,0,"N"
11666067,0,"N"
11666069,0,"N"
11666088,0,"N"
11666090,12,"B"
11666093,25,"C"
11666094,0,"N"
11666111,0,"N"
11666113,0,"N"
11666120,32,"D"
11666127,27,"D"
11666185,36.52,"D"
11666191,0,"N"
11666192,8.22,"B"
11666194,7.82,"B"
11666196,10.47,"B"
11666202,32,"D"
11666208,0.82,"N"
11666239,3,"A"
11666242,8,"B"
11666249,47,"D"
11666269,10.81,"B"
11666271,0,"N"
11666282,2.72,"N"
11666291,13,"B"
11666307,10.81,"B"
11666309,4.91,"N"
11666310,0,"N"
11666313,3.09,"A"
11666314,0,"N"
11666318,0,"N"
11666325,0,"A"
11666337,0,"N"
11666338,11.17,"B"
11666341,7.39,"B"
11666352,6.21,"B"
11666369,0,"N"
11666373,0,"N"
11666375,11.43,"C"
11666384,4.93,"A"
11666386,5.9,"B"
11666396,0,"N"
11666397,0,"N"
11666407,0,"N"
11666410,0,"N"
11666412,0,"N"
11666426,0,"N"
11666469,2,"A"
11666471,0,"N"
11666521,0,"N"
11666576,0,"N"
11666592,14,"B"
11666604,0,"N"
11666634,26.4,"C"
11666653,0,"N"
11666661,4.67,"B"
11666674,0,"N"
11666684,0,"N"
11666685,0,"N"
11666743,4.76,"B"
11666751,0,"N"
11666752,0,"N"
11666756,25.88,"B"
11666810,0,"N"
11666838,34,"D"
11666887,21,"C"
11666898,0,"N"
11666904,27.75,"D"
11666906,0,"N"
11666934,12.1,"B"
11667021,5.5,"A"
11667075,0,"N"
11667077,4,"B"
11667081,1.1,"N"
11667111,4.75,"B"
11667119,0,"N"
11667128,9.11,"B"
11667129,9.86,"B"
11667148,2.9,"N"
11667149,2.97,"N"
11667234,0,"N"
11667267,0,"N"
11667274,1.38,"A"
11667282,13.62,"B"
11667306,0,"N"
11667352,1.07,"A"
11667396,21,"C"
11667398,38.8,"D"
11667405,4.17,"A"
11667406,0,"N"
11667410,8,"B"
11667460,1,"A"
11667465,0,"N"
11667468,6,"B"
11667469,0,"N"
11667470,0,"N"
11667479,1.54,"A"
11667484,0.67,"A"
11667514,1.69,"A"
11667533,0,"N"
11667658,14.41,"C"
11667678,30.39,"D"
11667715,0,"N"
11667723,0,"N"
11667726,4,"B"
11667742,31.7,"D"
11667751,33,"D"
11667769,96,"E"
11667773,0,"N"
11667779,10.62,"B"
11667787,1,"A"
11667799,22.2,"C"
11667801,17.49,"C"
11667806,15.99,"C"
11667827,0,"N"
11667829,0,"N"
11667843,2.17,"A"
11667860,0,"N"
11667891,0,"N"
11667924,0,"N"
11667948,6.94,"B"
11667963,8.7,"B"
11667994,0,"N"
11668000,0,"N"
11668013,0,"N"
11668029,3.36,"A"
11668031,3.19,"A"
11668045,3.19,"A"
11668054,3.19,"A"
11668058,3.19,"A"
11668063,3.19,"A"
11668071,3.19,"A"
11668076,3.19,"A"
11668084,30.86,"D"
11668091,0,"N"
11668097,0,"N"
11668098,0,"N"
11668103,35,"D"
11668250,0,"N"
11668256,0,"N"
11668269,5.45,"B"
11668288,0,"N"
11668303,35,"D"
11668333,42,"D"
11668340,0,"A"
11668360,98,"G"
11668363,9.33,"B"
11668365,6.47,"B"
11668382,2.74,"A"
11668399,17.9,"C"
11668404,4.95,"A"
11668407,5.54,"B"
11668420,12,"B"
11668435,14,"C"
11668458,0,"N"
11668461,37.39,"D"
11668467,0,"N"
11668519,4.13,"B"
11668584,18.85,"C"
11668598,0,"N"
11668631,0,"N"
11668633,48.79,"E"
11668653,0,"N"
11668665,0,"N"
11668687,4.31,"N"
11668693,7.07,"B"
11668766,5,"B"
11668769,4.91,"N"
11668776,4,"A"
11668785,10.83,"B"
11668806,3,"A"
11668841,36.85,"D"
11668850,0,"N"
11668851,53.16,"E"
11668866,0,"N"
11668885,19,"B"
11668914,0,"N"
11668925,8,"B"
11668942,0,"N"
11668943,0,"N"
11668959,28.84,"B"
11668983,5.94,"A"
11668993,31.31,"D"
11669012,4.95,"N"
11669047,0,"N"
11669061,18,"C"
11669064,38.63,"D"
11669090,32.87,"D"
11669091,27.92,"D"
11669128,52.49,"E"
11669159,4.97,"N"
11669165,13,"C"
11669190,3.37,"A"
11669197,0,"N"
11669202,0,"N"
11669205,20.53,"C"
11669229,22,"C"
11669230,199.2,"G"
11669333,7.51,"B"
11669356,18,"C"
11669371,12.3,"B"
11669372,0,"N"
11669396,5.56,"A"
11669399,6.33,"B"
11669401,0,"N"
11669418,0,"N"
11669424,16,"C"
11669425,0,"N"
11669427,3.53,"A"
11669428,3.43,"A"
11669432,2.52,"A"
11669433,6.29,"B"
11669434,4.73,"A"
11669436,44.69,"D"
11669438,2.38,"A"
11669441,7.58,"B"
11669448,5.05,"B"
11669456,15.24,"C"
11669464,4.69,"B"
11669467,9.14,"B"
11669508,0,"N"
11669544,7,"B"
11669547,37.58,"D"
11669564,66.9,"E"
11669574,0,"N"
11669594,0,"N"
11669615,0,"N"
11669630,0,"N"
11669730,16,"C"
11669744,3.88,"A"
11669773,0,"N"
11669794,15.31,"B"
11669797,46,"E"
11669801,0,"N"
11669803,0,"N"
11669911,16.11,"C"
11669922,23.98,"C"
11669949,0,"N"
11669954,61.61,"E"
11669955,11.42,"C"
11669957,51.48,"E"
11669958,22.57,"C"
11669959,0,"N"
11669963,14.29,"B"
11669965,0,"N"
11669967,7.53,"B"
11669973,17.41,"C"
11670031,0,"N"
11670045,29.73,"N"
11670054,70,"E"
11670060,0,"N"
11670068,0,"N"
11670090,2.18,"A"
11670106,0,"N"
11670121,4.16,"N"
11670131,0,"N"
11670132,0,"N"
11670144,23.97,"C"
11670159,4.16,"N"
11670197,0,"A"
11670204,10.8,"B"
11670220,38.65,"C"
11670252,49.96,"D"
11670262,54.37,"E"
11670274,10.58,"B"
11670288,0,"N"
11670324,0,"N"
11670331,6.21,"N"
11670338,7,"B"
11670357,0,"N"
11670361,0,"N"
11670374,65.7,"E"
11670415,0,"N"
11670417,2.62,"A"
11670450,6,"B"
11670469,0,"N"
11670488,0,"N"
11670515,26.56,"C"
11670519,26.56,"C"
11670525,9,"B"
11670526,9,"B"
11670538,0,"N"
11670551,13.12,"B"
11670555,0,"N"
11670558,0,"N"
11670561,14,"C"
11670564,0,"N"
11670566,14,"C"
11670569,0,"N"
11670573,0,"N"
11670576,0,"N"
11670589,0,"N"
11670593,0,"N"
11670603,0,"N"
11670605,0,"N"
11670615,18.1,"C"
11670618,5,"B"
11670625,0,"N"
11670636,37,"D"
11670642,0,"N"
11670672,10,"B"
11670683,0,"N"
11670724,6.82,"B"
11670739,0,"N"
11670778,35,"C"
11670779,16,"C"
11670784,35,"D"
11670789,4,"A"
11670795,12,"B"
11670796,12,"B"
11670797,12,"B"
11670822,4,"B"
11670833,0,"N"
11670834,0,"N"
11670838,8,"B"
11670847,0,"N"
11670861,0,"N"
11670877,0,"N"
11670903,0,"N"
11670942,0,"N"
11670956,0,"N"
11670982,0,"N"
11670986,12,"C"
11670999,7,"B"
11671000,0,"N"
11671006,0,"N"
11671013,0,"N"
11671014,0,"N"
11671015,0,"N"
11671016,0,"N"
11671021,0,"N"
11671022,0,"N"
11671086,0,"N"
11671116,0,"N"
11671204,0,"N"
11671226,0,"N"
11671237,30.77,"N"
11671307,0,"N"
11671379,8.78,"B"
11671382,0,"A"
11671390,0,"N"
11671522,0,"N"
11671523,0,"N"
11671547,2.81,"A"
11671553,0,"N"
11671557,0,"N"
11671565,5.09,"A"
11671578,0,"N"
11671618,0,"N"
11671645,6,"B"
11671660,0,"N"
11671680,0,"N"
11671736,0,"N"
11671776,10,"B"
11671783,0,"N"
11671799,0,"A"
11671800,0,"N"
11671804,0,"N"
11671805,0,"N"
11671807,0,"N"
11671817,0,"N"
11671843,0,"N"
11671847,0,"N"
11671850,0,"N"
11671852,0,"N"
11671855,0,"N"
11671856,0,"N"
11671858,26.38,"C"
11671859,0,"N"
11671860,0,"A"
11671862,0,"N"
11671864,0,"N"
11671866,0,"N"
11671868,14,"B"
11671878,0,"N"
11671888,0,"A"
11671891,0,"N"
11671912,0,"N"
11671982,0,"A"
11672015,32.61,"D"
11672032,0,"N"
11672033,40.28,"D"
11672038,0,"N"
11672040,76,"F"
11672041,5.49,"N"
11672042,0,"A"
11672046,5.9,"B"
11672050,2.74,"A"
11672054,2.49,"A"
11672072,2.05,"A"
11672075,0,"A"
11672076,8.87,"B"
11672160,0,"N"
11672221,0,"N"
11672226,0,"N"
11672243,0,"N"
11672372,0,"N"
11672373,0,"N"
11672473,12,"B"
11672480,15.78,"C"
11672492,0,"N"
11672500,22.56,"C"
11672511,0,"N"
11672519,0,"N"
11672524,3.28,"A"
11672526,0,"N"
11672528,0,"N"
11672532,0,"N"
11672533,0,"N"
11672536,0,"N"
11672537,0,"N"
11672538,0,"N"
11672539,0,"A"
11672562,4.44,"A"
11672564,43,"D"
11672587,0,"N"
11672596,0,"N"
11672597,0,"N"
11672598,0,"N"
11672600,0,"N"
11672603,0,"N"
11672605,0,"N"
11672607,0,"N"
11672608,0,"N"
11672609,0,"N"
11672612,0,"N"
11672613,0,"N"
11672614,8,"B"
11672615,0,"N"
11672616,0,"N"
11672617,8,"B"
11672619,8,"B"
11672620,8,"B"
11672782,0,"N"
11672784,0,"N"
11672788,0,"N"
11672790,79.01,"F"
11672799,37.99,"C"
11672810,36.97,"C"
11672871,4.85,"B"
11672877,0,"N"
11672949,7,"B"
11672952,23,"C"
11672969,0,"N"
11672985,0,"N"
11673074,0,"N"
11673076,11,"B"
11673078,0,"N"
11673091,9.32,"N"
11673107,65.04,"E"
11673134,0,"N"
11673185,38.39,"D"
11673217,0,"N"
11673273,0,"N"
11673334,0,"N"
11673351,0,"N"
11673359,0,"N"
11673364,0,"N"
11673374,0,"N"
11673376,3.66,"N"
11673498,40,"N"
11673501,0,"N"
11673535,0,"N"
11673539,41.03,"D"
11673545,41.03,"D"
11673550,12.45,"B"
11673552,0,"N"
11673563,0,"N"
11673568,0,"N"
11673588,33.86,"D"
11673623,9.52,"B"
11673748,13.07,"C"
11673749,9.38,"B"
11673769,0,"N"
11673829,0,"N"
11673930,0,"N"
11673966,5.87,"B"
11673977,0,"N"
11673985,35,"D"
11673987,0,"N"
11673995,16,"C"
11674001,38,"D"
11674007,0,"N"
11674013,45,"D"
11674030,0,"N"
11674032,0,"N"
11674069,5.26,"A"
11674080,0,"A"
11674107,0,"N"
11674139,0,"N"
11674143,0,"N"
11674159,0,"N"
11674206,12.74,"C"
11674207,0,"N"
11674208,12.74,"C"
11674234,14.71,"C"
11674262,35,"D"
11674264,46.04,"D"
11674291,7,"B"
11674293,0,"N"
11674312,73.05,"F"
11674313,18,"C"
11674315,6.53,"B"
11674318,13.97,"C"
11674329,0,"N"
11674330,0,"N"
11674340,0,"N"
11674419,7.28,"A"
11674431,0,"N"
11674446,0,"N"
11674448,0,"N"
11674450,0,"N"
11674451,0,"N"
11674452,0,"N"
11674453,0,"N"
11674454,0,"N"
11674458,0,"N"
11674471,0,"N"
11674481,0,"N"
11674482,5.05,"A"
11674483,5.06,"A"
11674484,5.08,"A"
11674485,5.03,"A"
11674490,9.36,"B"
11674491,9,"B"
11674495,23,"C"
11674507,23,"C"
11674514,31.7,"D"
11674515,3.43,"A"
11674531,12,"C"
11674540,24,"C"
11674573,0,"N"
11674574,0,"N"
11674593,0,"N"
11674599,5.09,"B"
11674600,6.66,"B"
11674601,0,"N"
11674604,7.52,"B"
11674608,0,"N"
11674609,3.96,"A"
11674611,28.92,"D"
11674612,6.41,"B"
11674613,0,"N"
11674629,104.06,"G"
11674633,22.21,"C"
11674637,96,"G"
11674643,13,"C"
11674658,6,"B"
11674665,0,"N"
11674667,3.21,"A"
11674671,3.21,"A"
11674681,11.31,"C"
11674696,5,"B"
11674724,14,"C"
11674728,0,"N"
11674754,10.47,"B"
11674760,0,"N"
11674774,6.67,"B"
11674813,0,"N"
11674815,0,"N"
11674936,0,"N"
11674955,1.3,"A"
11674974,48,"E"
11674992,33,"D"
11675019,18.29,"C"
11675041,31.48,"D"
11675112,0,"N"
11675155,23.91,"C"
11675182,18.27,"C"
11675199,0,"N"
11675201,22.17,"C"
11675213,0,"N"
11675214,34.17,"D"
11675217,0,"A"
11675245,0,"N"
11675247,7,"B"
11675248,0,"N"
11675260,34,"C"
11675265,0,"N"
11675280,47,"C"
11675294,0,"N"
11675296,47,"C"
11675315,47,"C"
11675324,47,"C"
11675335,8.2,"B"
11675340,0,"N"
11675347,47,"C"
11675360,34,"C"
11675365,5.85,"A"
11675367,47,"C"
11675370,47,"C"
11675372,0,"N"
11675373,47,"C"
11675375,47,"C"
11675378,2,"A"
11675379,47,"C"
11675391,0,"N"
11675449,13.88,"B"
11675455,12.32,"C"
11675458,0,"N"
11675459,14.16,"B"
11675462,8.4,"B"
11675471,0.86,"N"
