"id","date_etablissement_dpe","consommation_energie","classe_consommation_energie","secteur_activite","annee_construction","surface_habitable","commune"
11134930,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"147.97","MONISTROL-SUR-LOIRE"
11134934,2021-03-19,274.07,"D","bureaux",2005,"946.00","LINGOLSHEIM"
11134994,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"127.27","FIRMINY"
11134995,2021-03-31,0,"N","Etablissements sanitaires:Hopitaux et cliniqu",1974,"0.00","BEGADAN"
11135004,2021-03-15,0,"N","",1949,"0.00","GRENADE"
11135017,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"555.50","LOUDEAC"
11135051,2021-03-31,0,"N","",1980,"0.00","TOULOUSE"
11135070,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"25.23","LINSELLES"
11135089,2021-03-25,0,"N","",2000,"6016.00","MAUBEUGE"
11135096,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"27.15","MARSEILLE 15"
11135191,2021-03-29,242,"D","Autres (théâtres, salles de sport, restaurati",1,"635.91","BAGNOLS SUR CEZE"
11135195,2021-03-31,292,"E","Autres (théâtres, salles de sport, restaurati",1947,"409.17","TARASCON SUR ARIEGE"
11135234,2021-03-30,0,"N","Commerce",1900,"0.00","MONTPELLIER"
11135247,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"59.33","GONESSE"
11135254,2021-03-23,0,"A","Magasin de vente",1947,"71.59","PARIS"
11135334,2021-03-31,180,"C","Bureaux",2000,"0.00","HYERES"
11135396,2021-03-31,75,"B","Autres (théâtres, salles de sport, restaurati",1,"1100.00","BEZIERS"
11135409,2021-03-31,426.84,"F","Tertiaire",1974,"484.00","SAINT-HERBLAIN"
11135464,2021-03-30,291.42,"E","Commerce",1974,"43.54","SAINT-NOM-LA-BRETECHE"
11135501,2021-03-30,54.7,"B","Industrie",2007,"0.00","OSTWALD"
11135518,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"76.64","GOURNAY EN BRAY"
11135523,2021-03-03,0,"N","Industrie",1970,"0.00","POULAINVILLE"
11135526,2021-03-31,131,"C","Autres (théâtres, salles de sport, restaurati",1947,"32.78","TOULOUSE"
11135578,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"171.60","BEZIERS"
11135610,2021-03-30,0,"N","Habitation (Parties privatives d'immeuble col",1900,"0.00","SAINT-FLORENTIN"
11135638,2021-03-31,0,"N","\N",1947,"105.60","THIERS"
11135670,2021-03-31,50.71,"A","",2021,"\N","SAINT-GENIES-DES-MOURGUES"
11135679,2021-03-26,1191,"G","Autres (théâtres, salles de sport, restaurati",1947,"37.40","Paris"
11135684,2021-03-31,121,"C","Autres (théâtres, salles de sport, restaurati",1,"2475.00","LIMOGES"
11135690,2021-03-31,313,"C","Occupation continue (hôpitaux, hôtels, intern",1947,"2791.80","ANTIBES"
11135704,2021-03-31,43.47,"B","\N",2011,"678.00","COGNAC"
11135707,2021-03-30,269,"D","Autres (théâtres, salles de sport, restaurati",1,"775.42","CABRIÈS"
11135721,2021-03-31,256,"D","\N",2000,"0.00","EVREUX"
11135728,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"369.60","SAINTES"
11135731,2021-03-23,0,"A","Magasin de vente",1947,"45.90","PARIS"
11135735,2021-03-31,531,"E","Bureau, Administration, Enseignement",1,"62.44","NOYAL CHATILLON SUR SEICHE"
11135736,2021-03-23,0,"A","Magasin de vente",1947,"45.90","PARIS"
11135753,2021-03-31,169,"C","Commerce",1974,"62.51","LA VALETTE DU VAR"
11135786,2021-03-31,27.47,"N"," Autre type de bâtiment",1950,"814.00","PARIS"
11135794,2021-03-19,0,"N","Bureaux",1999,"0.00","REIMS"
11135796,2021-03-18,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"92.40","GOURNAY EN BRAY"
11135818,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"125.40","LE LION D ANGERS"
11135825,2021-03-31,0,"N","",1985,"0.00","LA ROCHE-SUR-FORON"
11135843,2021-03-15,127,"C","Bureau, Administration, Enseignement",1947,"110.79","PARIS - 8EME"
11135872,2021-03-31,516,"E","Bureau, Administration, Enseignement",1,"26.09","NOYAL CHATILLON SUR SEICHE"
11135875,2021-03-31,111,"C","Autres (théâtres, salles de sport, restaurati",1947,"98.62","TOUL"
11135925,2021-03-31,0,"N","Autres",1970,"0.00","BELFORT"
11135953,2021-03-30,0,"N","Bureau, Administration, Enseignement",1947,"99.55","VILLIERS LE BEL"
11135968,2021-03-31,471,"F","Autres (théâtres, salles de sport, restaurati",1947,"106.07","MORTEAU"
11135970,2021-03-31,527,"E","Bureau, Administration, Enseignement",1,"30.80","NOYAL CHATILLON SUR SEICHE"
11135979,2021-03-25,0,"N","Commerce",1948,"\N","PARIS"
11136012,2021-03-31,203.89,"C","\N",1974,"242.00","OLORON SAINTE MARIE"
11136047,2021-03-19,2985.57,"G"," Autre type de bâtiment",1950,"1173.70","CLICHY"
11136067,2021-03-31,0,"N","Bureau, Administration, Enseignement",1,"2545.40","MARSEILLE 02"
11136071,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"453.38","STE MAXIME"
11136078,2021-03-31,0,"N","",1945,"0.00","MURAT-SUR-VÈBRE"
11136079,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"167.90","BORDEAUX"
11136101,2021-03-31,0,"N","Autres",1995,"0.00","LENS"
11136122,2021-03-24,170.91,"B","",1978,"3334.00","MELLE"
11136123,2021-03-31,297,"E","Autres (théâtres, salles de sport, restaurati",1,"42.13","NANTES"
11136151,2021-03-31,0,"N","\N",1974,"170.21","BARLIN"
11136173,2021-03-31,241,"D","Bureau, Administration, Enseignement",1,"118.59","BOURG-EN-BRESSE"
11136239,2021-03-24,312.65,"D","\N",1969,"939.00","ST MAUR DES FOSSES"
11136246,2021-03-31,0,"N","",2006,"410.30","CHAMPNIERS"
11136262,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"55.98","CHÂTEAULIN"
11136284,2021-03-31,0,"N","Commerce",1900,"0.00","LILLEBONNE"
11136294,2021-03-30,0,"N","\N",1969,"171.00","MARSEILLE"
11136308,2021-03-17,194,"C","Bureau, Administration, Enseignement",1,"51.77","ANNECY"
11136319,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"143.00","PARIS"
11136440,2021-03-30,0,"N","Commerce",1950,"0.00","LE HAVRE"
11136473,2021-03-30,0,"N","Commerce",1947,"0.00","SAINT-CÉRÉ"
11136481,2021-03-31,804.11,"G","\N",1974,"101.55","DOMME"
11136484,2021-03-31,120,"C","Autres (théâtres, salles de sport, restaurati",1947,"239.80","Paris"
11136498,2021-03-31,885.17,"G","Magasin de vente",1974,"1000.00","THORIGNY-SUR-MARNE"
11136517,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"1727.00","DOAZIT"
11136527,2021-03-31,180,"D","Autres (théâtres, salles de sport, restaurati",1947,"17.14","GONNEVILLE-LA-MALLET"
11136565,2021-03-31,600.53,"G","Commerce",2004,"0.00","ARLES"
11136609,2021-03-31,100,"C","Autres (théâtres, salles de sport, restaurati",1947,"38.32","VALENCE"
11136619,2021-03-31,291.96,"D","bureaux",1948,"53.86","LISIEUX"
11136644,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"412.50","TOULOUSE"
11136662,2021-03-31,434.54,"E","",1969,"0.00","MONCLAR-DE-QUERCY"
11136688,2021-03-31,227,"D","Bureau, Administration, Enseignement",1,"187.00","SAINT-CYR-SUR-MENTHON"
11136693,2021-03-31,0,"N","Habitation (Parties privatives d'immeuble col",1970,"0.00","ANTIBES"
11136717,2021-03-31,100.74,"N"," Bureaux, administration, enseignement",2011,"135.00","LAVAUR"
11136724,2021-03-31,0,"N","",1974,"45.49","ST NAZAIRE"
11136727,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"299.20","ST AVIT"
11136744,2021-03-31,276,"E","Autres (théâtres, salles de sport, restaurati",1947,"74.80","STRASBOURG"
11136773,2021-03-31,455.91,"E","",1800,"0.00","CAUSSADE"
11136777,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"358.39","GAP"
11136791,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"871.20","Toulouse"
11136792,2021-03-31,20.48,"N"," Autre type de bâtiment",1950,"3142.70","COUZEIX"
11136825,2021-03-30,0,"N","Autres (théâtres, salles de sport, restaurati",1,"7731.90","VAULX-MILIEU"
11136831,2021-03-31,1433.52,"G"," Autre type de bâtiment",1950,"197.00","LE BARCARES"
11136842,2021-03-31,333,"E","Commerce",1947,"0.00","SOTTEVILLE LES ROUEN"
11136849,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"139.06","MARSEILLE 03"
11136871,2021-03-31,374.63,"E","",1965,"0.00","LAVIT"
11136887,2021-03-18,68.1,"B","Commerce",1980,"0.00","FACHES-THUMESNIL"
11136893,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"528.09","AZÉ"
11136917,2021-03-31,0,"N","Local commercial",1948,"\N","PORNIC"
11136961,2021-03-31,165.36,"C","",1900,"0.00","NICE"
11136994,2021-03-31,891.66,"G"," Autre type de bâtiment",1950,"2520.00","MONTPELLIER"
11136995,2021-03-31,285.85,"D","",1970,"0.00","GRISOLLES"
11137015,2021-03-15,455.48,"F","Commerce",2015,"0.00","DOUVRES-LA-DÉLIVRANDE"
11137016,2021-02-26,25049,"G","Bureau, Administration, Enseignement",1947,"748.00","LE PASSAGE"
11137057,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"138.82","ORCHIES"
11137058,2021-03-30,847,"G","Autres (théâtres, salles de sport, restaurati",1947,"62.70","LOUVECIENNES"
11137070,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"150.15","CHALON SUR SAONE"
11137073,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"88.00","TRIGNAC"
11137099,2021-03-27,0,"N","Autres (théâtres, salles de sport, restaurati",1,"330.00","GROSPIERRES"
11137101,2021-02-24,0,"N","Atelier",1974,"418.00","LA MONNERIE LE MONTEL"
11137107,2021-03-31,1231.67,"G"," Autre type de bâtiment",1950,"334.00","LA GRANDE MOTTE"
11137133,2021-03-31,422.88,"D","",2001,"0.00","PARIS - 19EME"
11137141,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"257.46","MARSEILLE - 6EME"
11137143,2021-03-18,499.62,"F","Autres",1900,"0.00","DAINVILLE"
11137162,2021-03-31,0,"N","Bureau, Administration, Enseignement",1,"159.35","TOULOUSE"
11137172,2021-03-31,416.35,"F","",1980,"0.00","GRASSE"
11137182,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"139.14","TRIGNAC"
11137189,2021-03-31,16.86,"A","",2004,"0.00","ARTIX"
11137192,2021-03-31,0,"N","Occupation continue (hôpitaux, hôtels, intern",1947,"24.20","LYON"
11137194,2021-03-30,186.9,"D","\N",1948,"124.00","SELONGEY"
11137225,2021-02-25,0,"N","Bureau, Administration, Enseignement",1,"191.27","TOULOUSE"
11137243,2021-03-31,37.34,"B","\N",1969,"35.00","PARIS"
11137274,2021-03-31,0,"N","\N",1970,"269.50","SAINTE MARIE DU MONT"
11137286,2021-03-31,0,"N","Occupation continue (hôpitaux, hôtels, intern",1947,"85.13","LYON"
11137288,2021-03-31,431.58,"F","",1970,"0.00","ANTIBES"
11137289,2021-03-31,151.26,"C","",1967,"0.00","COURBEVOIE"
11137300,2021-03-31,0,"N","Bureaux",1949,"0.00","MONTAUBAN"
11137326,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"110.00","LYON"
11137379,2021-03-31,0,"N","Bureau, Administration, Enseignement",1,"143.99","TOULOUSE"
11137413,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"395.30","NORROY-LÈS-PONT-À-MOUSSON"
11137420,2021-03-30,0,"N","",1948,"158.00","CHATEAUBRIANT"
11137443,2021-03-31,0,"A","\N",1974,"29.70","PARIS 18"
11137445,2021-03-31,2621,"G","Commerce",1974,"0.00","LYON"
11137453,2021-03-31,377.1,"E","",1975,"0.00","LA GLACERIE"
11137462,2021-03-31,0,"N","",1948,"158.00","CHATEAUBRIANT"
11137465,2021-03-31,0,"N","",1948,"158.00","CHATEAUBRIANT"
11137485,2021-03-31,120.43,"C","Commerce",2000,"0.00","CONFOLENS"
11137486,2021-03-31,0,"N","Commerce",2000,"200.00","VANNES"
11137495,2021-03-30,221.07,"D","Habitation (Parties privatives d'immeuble col",1900,"0.00","BARR"
11137511,2021-03-31,538,"E","Bureau, Administration, Enseignement",1,"83.16","LE CREUSOT"
11137572,2021-03-31,0,"N","Bureau, Administration, Enseignement",1,"77.77","CESSON SEVIGNE"
11137590,2021-03-31,0,"N","\N",1974,"95.70","FRANCHEVILLE"
11137594,2021-03-25,0,"N","Commerce",2000,"0.00","ALÈS"
11137621,2021-03-31,114,"C","Autres (théâtres, salles de sport, restaurati",1,"163.13","SARREBOURG"
11137663,2021-03-31,360.43,"E","bureaux",1948,"95.87","SAINT-LO"
11137719,2021-03-30,168.71,"C","\N",2010,"479.00","PORT STE MARIE"
11137723,2021-03-31,177.93,"C","\N",1974,"92.47","BAGNEUX"
11137729,2021-03-18,0,"N","",1977,"180.00","VAL DE REUIL"
11137735,2021-03-31,0,"N","Restauration rapide",1948,"\N","REIMS"
11137748,2021-03-17,95,"C","Autres (théâtres, salles de sport, restaurati",1947,"67.10","YVOIRE"
11137772,2021-03-31,233.58,"D","",1993,"0.00","LA HAYE"
11137776,2021-03-31,130.35,"C","\N",1988,"115.91","SURESNES"
11137867,2021-03-30,76.04,"B","BUREAU",1988,"\N","STRASBOURG"
11137872,2021-03-31,91.81,"C","",2021,"\N","DIJON"
11137875,2021-03-31,158.49,"D","",2021,"\N","DIJON"
11137878,2021-03-31,91.68,"C","",2021,"\N","DIJON"
11137887,2021-03-31,219.99,"D","bureaux",1974,"405.00","VALBONNE"
11137963,2021-03-31,0,"N","\N",2008,"34.50","MARSEILLE"
11137979,2021-04-07,0,"N","Bureau, Administration, Enseignement",1,"190.30","LISIEUX"
11137997,2021-03-23,0,"N","Commerce",1947,"0.00","NEVERS"
11138013,2021-03-31,111.41,"C","Commerce",1990,"0.00","CONFOLENS"
11138041,2021-03-30,0,"N","Bureau, Administration, Enseignement",1,"66.00","LYON 06"
11138145,2021-03-31,278.28,"D","bureaux",1974,"321.10","VALBONNE"
11138183,2021-03-31,0,"N","Bureaux",1948,"0.00","AMIENS"
11138290,2021-03-31,0,"N","Occupation continue (hôpitaux, hôtels, intern",1947,"1760.00","PARIS 13"
11138297,2021-03-31,266.68,"D","",1800,"0.00","VILLEBRUMIER"
11138309,2021-03-31,189,"C","Bureau, Administration, Enseignement",1,"129.80","ST OUEN DU TILLEUL"
11138315,2021-03-31,365,"E","Autres (théâtres, salles de sport, restaurati",1,"186.27","TULLE"
11138325,2021-03-31,159.38,"D","",2021,"\N","Guerville"
11138327,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"107.65","BANDOL"
11138334,2021-03-31,168.15,"D","",2021,"\N","Guerville"
11138358,2021-03-30,79,"B","Autres (théâtres, salles de sport, restaurati",1947,"95.04","BLOIS"
11138416,2021-03-31,121,"C","Bureau, Administration, Enseignement",1,"182.00","SOUZY"
11138435,2021-03-31,392,"D","Occupation continue (hôpitaux, hôtels, intern",1,"7301.80","NOISY-LE-GRAND"
11138451,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"110.00","Jujurieux"
11138453,2021-03-23,618.58,"G","",1970,"0.00","MORSANG-SUR-ORGE"
11138455,2021-03-03,239,"D","Bureau, Administration, Enseignement",1947,"82.50","LEZIGNAN CORBIERES"
11138474,2021-03-31,622,"G","Autres (théâtres, salles de sport, restaurati",1947,"436.70","PARIS 10"
11138490,2021-03-31,121,"C","Bureau, Administration, Enseignement",1,"182.00","SOUZY"
11138530,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"183.70","LA TRANCHE SUR MER"
11138531,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"26.03","MORANGIS"
11138536,2021-03-01,1081,"G","Bureau, Administration, Enseignement",1947,"55.00","VILLEFRANCHE DE ROUERGUE"
11138542,2021-03-30,0,"A","\N",2000,"66.00","LE TOUQUET PARIS PLAGE"
11138554,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"183.70","LA TRANCHE SUR MER"
11138561,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"183.70","LA TRANCHE SUR MER"
11138565,2021-03-31,0,"N","Commerce",1947,"0.00","CUINZIER"
11138567,2021-03-31,272,"D","Bureau, Administration, Enseignement",1947,"54.81","MARVEJOLS"
11138570,2021-03-31,380.56,"E","bureaux",1948,"39.64","BAYEUX"
11138601,2021-03-29,0,"N","Habitation (Maisons individuelles)",2003,"0.00","CAUPENNE-D'ARMAGNAC"
11138668,2021-03-23,0,"N","",1949,"0.00","AMIENS"
11138684,2021-03-31,14.69,"A","Vente",1974,"539.00","SAINT-MARTIN-LACAUSSADE"
11138689,2021-03-31,320.21,"E","",1930,"0.00","CANNES"
11138692,2021-03-31,0,"N","Bureau, Administration, Enseignement",1,"412.50","TOULOUSE"
11138702,2021-03-31,327.84,"D","",2008,"0.00","NÈGREPELISSE"
11138719,2021-03-31,303,"E","Centres Commerciaux",1,"9592.00","ALENCON"
11138748,2021-03-31,210,"C","Bureau, Administration, Enseignement",1,"91.50","LYON"
11138768,2021-03-31,357.37,"E","Autres",1949,"0.00","CARQUEFOU"
11138795,2021-03-31,0,"N","Bureaux",2021,"0.00","LEVALLOIS-PERRET"
11138822,2021-03-24,0,"N","Bureau, Administration, Enseignement",1947,"87.01","LOUDÉAC"
11138823,2021-03-31,259,"D","Autres (théâtres, salles de sport, restaurati",1947,"255.02","FONTAINE"
11138850,2021-03-31,1327,"G","Occupation continue (hôpitaux, hôtels, intern",1,"5742.00","ST VIANCE"
11138873,2021-03-31,131,"C","Autres (théâtres, salles de sport, restaurati",1,"423.50","Montgermont"
11138914,2021-03-26,0,"N","Occupation continue (hôpitaux, hôtels, intern",1,"368.31","STE CROIX DU VERDON"
11138926,2021-03-31,511.61,"E","bureaux",1974,"149.44","VALBONNE"
11138931,2021-03-31,94.26,"C","",1982,"0.00","PIREY"
11138932,2021-03-26,58.17,"B","bureaux",2020,"\N","STRASBOURG"
11138939,2021-03-26,0,"N","Occupation continue (hôpitaux, hôtels, intern",1,"368.31","STE CROIX DU VERDON"
11138940,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"94.60","AUBAGNE"
11138962,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"59.19","CHERBOURG EN COTENTIN"
11138978,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"115.50","ROUBAIX"
11138994,2021-03-18,169,"C","Bureau, Administration, Enseignement",1947,"495.00","CRÉTEIL"
11139003,2021-03-31,79,"B","Autres (théâtres, salles de sport, restaurati",1,"113.08","TOULOUSE"
11139005,2021-03-31,0,"A","\N",1974,"57.20","PARIS 16"
11139032,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"158.17","FONTENAY LE COMTE"
11139040,2021-03-31,404.17,"F","",2000,"\N","THOIRY"
11139066,2021-03-31,86,"B","Bureau, Administration, Enseignement",1,"990.00","SAINT JUST D'AVRAY"
11139070,2021-03-31,323.3,"D","bureaux",1974,"405.95","VALBONNE"
11139094,2021-02-16,214.64,"D","\N",1988,"216.46","NAZELLES NEGRON"
11139102,2021-03-23,126.27,"C","Commerce",1958,"0.00","ANNEMASSE"
11139120,2021-03-31,369.73,"E","",1965,"0.00","SAINT-NICOLAS-DE-LA-GRAVE"
11139164,2021-03-18,169,"C","Bureau, Administration, Enseignement",1947,"495.00","CRÉTEIL"
11139181,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"196.78","ISTRES"
11139193,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"31.05","PLOUZANÉ"
11139213,2021-03-31,299.86,"D","",1977,"174.90","LA RICHE"
11139247,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"62.06","Chéroy"
11139286,2021-03-31,390.89,"E","Commerce",1948,"165.00","ST NAZAIRE"
11139299,2021-03-31,98.65,"C","Commerce",1850,"0.00","PARIS - 7EME"
11139300,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"32.87","FONTENAY LE COMTE"
11139343,2021-03-31,158,"C","Autres (théâtres, salles de sport, restaurati",1,"201.30","TOULOUSE"
11139351,2021-03-31,312.02,"D","bureaux",1974,"286.38","VALBONNE"
11139368,2021-03-31,0,"N","\N",1974,"127.60","FALAISE"
11139380,2021-03-31,0,"N","Commerce",1985,"0.00","BOZOULS"
11139393,2021-03-31,38,"A","Bureau, Administration, Enseignement",1947,"3385.80","CERGY"
11139407,2021-03-31,464.81,"F","Commerce",1900,"0.00","LANDÉBIA"
11139439,2021-03-27,274.51,"D","",1948,"306.57","PARIS"
11139551,2021-03-31,0,"N","Bureau, Administration, Enseignement",1947,"91.56","BESANÇON"
11139589,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"78.10","ST ETIENNE"
11139599,2021-03-23,167.76,"D","",2021,"\N","SAINT-PIERRE-LES-NEMOURS"
11139646,2021-03-31,2191.42,"G"," Autre type de bâtiment",1950,"1289.20","PANAZOL"
11139652,2021-03-27,173.24,"D","Commerce",2014,"0.00","SANNOIS"
11139662,2021-03-31,203,"D","Autres (théâtres, salles de sport, restaurati",1,"201.30","TOULOUSE"
11139719,2021-03-31,184.82,"D","\N",1947,"198.22","ROULLET-SAINT-ESTÈPHE"
11139727,2021-03-31,304.55,"D","bureaux",1974,"107.03","VALBONNE"
11139768,2021-03-31,0,"N","Bureaux",1999,"0.00","NÎMES"
11139790,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1700,"118.06","FEGERSHEIM"
11139803,2021-03-31,199,"D","Autres (théâtres, salles de sport, restaurati",1,"74.26","TOULOUSE"
11139808,2021-03-31,204,"C","Bureau, Administration, Enseignement",1872,"48.40","POMPEY"
11139832,2021-03-31,433,"E","Bureau",1947,"0.00","YSSINGEAUX"
11139836,2021-03-23,167.76,"D","",2021,"\N","SAINT-PIERRE-LES-NEMOURS"
11139871,2021-03-31,199,"D","Autres (théâtres, salles de sport, restaurati",1,"74.26","TOULOUSE"
11139885,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"167.86","BAMBECQUE"
11139927,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1,"89.34","MORCENX"
11139962,2021-03-31,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"254.10","CAVAILLON"
