"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"184139";184139;"FRA";499,0497;475,1837;514,9411; ;508,1231;469,141;473,0279;465,825;506,6693
"184140";184140;"FRA";461,1274;464,3742;485,3464; ;447,4524;437,282;416,3067;421,6371;445,5209
"184141";184141;"FRA";265,5542;256,7908;248,6481; ;221,1303;264,7507;247,5174;238,3874;255,66
"184142";184142;"FRA";508,9631;482,6743;471,7156; ;534,7444;520,2645;512,2471;512,2531;516,6532
"184143";184143;"FRA";660,5153;668,2214;733,5378; ;642,6388;644,2433;718,2175;646,4854;665,2807
"184144";184144;"FRA";346,9809;342,2481;381,1753; ;349,6765;353,4125;369,8187;338,3394;355,0895
"184145";184145;"FRA";409,5619;334,9371;372,6402; ;350,6694;329,9982;362,2594;332,6941;360,7924
"184146";184146;"FRA";505,2006;447,5346;543,4504; ;457,8154;441,4343;473,6775;457,0174;427,8459
"184147";184147;"FRA";460,5922;452,0085;474,8931; ;482,0159;442,8906;464,9223;447,5613;451,5424
"184148";184148;"FRA";576,9476;575,215;583,7307; ;580,9338;571,6237;558,2843;562,5955;584,4234
"184149";184149;"FRA";373,915;357,3205;346,526; ;361,6554;343,3728;334,3332;329,211;371,4493
"184150";184150;"FRA";540,6664;458,6174;496,7433; ;463,2231;452,1729;423,9492;442,6642;444,1123
"184151";184151;"FRA";468,5978;379,3153;349,094; ;433,3451;368,8809;418,617;404,2075;396,9421
"184152";184152;"FRA";489,1216;394,0411;433,0049; ;400,2687;346,306;363,7378;354,2974;397,1142
"184153";184153;"FRA";270,3805;280,9655;270,9735; ;304,3156;247,093;217,9389;249,7599;251,631
"184154";184154;"FRA";520,7133;538,4242;468,1868; ;550,1825;528,6938;523,4169;537,8214;522,3013
"184155";184155;"FRA";372,515;390,613;322,994; ;383,5654;389,8737;382,5648;370,9138;395,1898
"184156";184156;"FRA";355,1717;296,8882;369,0629; ;315,7257;300,7802;305,0316;286,1781;290,1972
"184157";184157;"FRA";458,9245;520,8861;533,9136; ;503,5898;513,9935;493,5131;519,3849;518,7326
"184158";184158;"FRA";482,3303;415,5635;416,624; ;385,573;422,7767;415,9228;415,2155;393,4569
"184159";184159;"FRA";357,9283;332,5688;357,0292; ;294,9481;320,8668;330,3111;279,7054;322,408
"184160";184160;"FRA";438,2998;495,1253;473,732; ;460,1947;480,7754;469,3563;482,3311;482,4548
"184161";184161;"FRA";506,9167;485,6192;513,3268; ;581,8126;542,6794;531,2437;560,5545;544,343
"184162";184162;"FRA";307,2608;334,2678;353,9821; ;278,5972;307,8955;328,789;316,5457;311,3335
"184163";184163;"FRA";495,6586;420,0073;477,9758; ;412,3847;421,7584;434,6772;430,4269;426,1813
"184164";184164;"FRA";544,4948;575,1523;596,0195; ;549,5699;570,8317;567,0117;591,0085;592,0188
"184165";184165;"FRA";572,0468;640,7502;642,4564; ;711,3505;667,6733;671,4333;631,0176;694,1909
"184166";184166;"FRA";502,1445;490,6071;519,0717; ;491,4767;452,6022;479,927;459,5105;477,7063
"184167";184167;"FRA";420,9935;351,4778;393,4965; ;344,5906;348,1391;351,208;321,883;341,0214
"184168";184168;"FRA";375,6232;347,4276;403,1227; ;356,7936;338,9006;348,277;333,1883;332,5834
"184169";184169;"FRA";439,2471;472,1486;453,2332; ;479,9499;442,5856;468,5123;447,4479;446,6327
"184170";184170;"FRA";386,693;406,6823;352,1131; ;421,8391;401,1526;373,5424;405,6665;414,7078
"184171";184171;"FRA";543,1419;594,2882;570,5577; ;615,8389;599,7197;581,5056;598,3699;621,7235
"184172";184172;"FRA";432,1636;396,9176;441,8802; ;324,0864;368,169;379,043;375,2309;339,7689
"184173";184173;"FRA";479,2931;448,747;474,002; ;405,8343;458,4543;455,8427;433,2685;448,1406
"184174";184174;"FRA";317,4504;275,782;327,6449; ;324,595;265,6535;291,5342;273,9955;269,4148
"184175";184175;"FRA";550,282;541,056;583,1837; ;559,0265;567,5904;546,899;558,3662;589,202
"184176";184176;"FRA";428,0104;368,3011;414,3777; ;378,4443;357,1944;373,5922;374,2923;364,137
"184177";184177;"FRA";427,893;502,6519;453,9187; ;500,077;521,5935;511,4857;513,707;491,7794
"184178";184178;"FRA";356,1042;305,2744;329,358; ;272,4029;283,9958;282,8416;243,8777;288,7482
"184179";184179;"FRA";604,9061;560,4583;572,1437; ;537,162;564,3232;615,7346;548,4311;553,438
"184180";184180;"FRA";302,5827;311,7123;325,238; ;328,2001;357,1381;283,7559;323,3911;310,1664
"184181";184181;"FRA";492,5687;468,6979;471,3551; ;509,3087;515,7155;462,5305;483,0833;482,5986
"184182";184182;"FRA";557,7903;596,124;569,6104; ;607,6391;610,4421;589,1764;582,5106;594,0827
"184183";184183;"FRA";625,6162;642,2769;637,0381; ;582,8879;654,2582;648,9784;639,6971;597,9477
"184184";184184;"FRA";539,1227;540,7388;526,9467; ;528,9773;564,0426;553,302;549,9157;562,3133
"184185";184185;"FRA";433,0335;431,6468;469,7235; ;425,544;415,0068;408,8295;434,4361;426,8018
"184186";184186;"FRA";321,1734;309,9948;294,8776; ;265,6206;294,36;310,0777;270,8703;301,9618
"184187";184187;"FRA";533,1323;520,4185;522,0028; ;516,5634;503,501;537,5012;499,0022;510,7805
"184188";184188;"FRA";624,0127;645,5005;590,2002; ;623,5645;617,0984;608,141;615,9139;624,8129
"184189";184189;"FRA";549,7911;600,9646;572,1386; ;584,4277;597,6924;588,4633;621,7883;586,5906
"184190";184190;"FRA";493,9486;516,7462;457,3607; ;544,9769;509,8889;477,899;521,6767;515,7244
"184191";184191;"FRA";336,0151;364,4703;352,1006; ;343,1649;332,1583;344,9362;320,5457;335,6393
"184192";184192;"FRA";496,8419;574,9439;508,5589; ;573,1835;558,6849;575,7318;553,063;542,927
"184193";184193;"FRA";327,5741;269,3011;353,3491; ;238,6365;266,4022;312,1114;237,0318;305,8954
"184194";184194;"FRA";590,7767;624,1581;600,9029; ;576,4032;583,2257;611,5457;592,1078;580,5809
"184195";184195;"FRA";477,1781;463,7045;527,4221; ;463,1624;460,1311;461,6212;471,9103;466,3144
"184196";184196;"FRA";605,8343;609,3298;632,1803; ;619,1299;593,9904;629,2499;582,8614;595,0425
"184197";184197;"FRA";424,6664;443,4826;411,7414; ;416,086;441,6347;448,0226;406,3131;478,1072
"184198";184198;"FRA";544,7931;585,4482;578,6302; ;557,856;590,0461;596,6946;614,9587;588,9771
"184199";184199;"FRA";477,751;463,3564;440,6539; ;452,7072;442,9882;443,2461;405,981;476,5577
"184200";184200;"FRA";517,4372;522,3099;503,2759; ;546,4928;538,644;528,8892;545,7246;538,1386
"184201";184201;"FRA";304,4977;302,0312;309,4593; ;262,6597;269,7551;296,2689;273,8811;301,8469
"184202";184202;"FRA";390,683;374,9721;406,1321; ;382,2783;372,6716;361,8012;361,1266;398,3426
"184203";184203;"FRA";414,5401;432,3541;408,4764; ;385,9705;407,184;434,8664;440,2078;409,9054
"184204";184204;"FRA";362,0807;359,8595;379,4563; ;367,9987;313,5037;315,0921;345,0065;364,6676
"184205";184205;"FRA";494,7225;518,2159;526,0108; ;468,381;501,2388;527,9562;504,2059;494,0467
"184206";184206;"FRA";585,2146;574,6053;557,6212; ;579,561;573,2169;568,1515;573,9762;599,5033
"184207";184207;"FRA";317,2984;379,5302;342,6607; ;367,6476;364,4845;348,876;356,7998;362,7859
"184208";184208;"FRA";609,2296;625,3819;627,1913; ;631,9171;651,2757;628,752;620,8286;625,7243
"184209";184209;"FRA";665,0656;673,63;641,3689; ;674,7598;671,8302;678,69;647,172;671,104
"184210";184210;"FRA";567,7259;479,0039;505,3691; ;483,6378;468,0055;519,6179;469,8397;499,4493
"184211";184211;"FRA";379,7575;394,2105;377,3457; ;374,5914;379,1315;377,3227;389,9639;408,0493
"184212";184212;"FRA";527,1233;541,8486;547,1967; ;569,5985;532,8919;545,8068;546,3573;547,8394
"184213";184213;"FRA";398,1294;357,8359;357,9618; ;339,1508;351,952;341,9186;358,5997;350,5559
"184214";184214;"FRA";535,4016;492,9469;471,8206; ;488,0756;502,0572;532,327;519,8299;497,9147
"184215";184215;"FRA";455,2882;379,3876;380,0315; ;369,588;343,3747;382,7087;354,0701;387,6739
"184216";184216;"FRA";691,2014;682,9082;640,4688; ;708,3521;658,5704;689,151;664,0004;678,5851
"184217";184217;"FRA";553,1123;531,5782;497,3786; ;525,5066;521,0218;521,2921;544,9856;518,0254
"184218";184218;"FRA";498,5171;456,1;479,2066; ;473,6;460,3685;442,6439;451,4218;477,5733
"184219";184219;"FRA";371,7051;416,8035;376,4928; ;397,4996;408,8987;354,8385;381,8258;432,8757
"184220";184220;"FRA";499,34;574,0711;537,756; ;618,4489;597,4337;586,9881;587,8455;572,012
"184221";184221;"FRA";251,7213;260,7693;285,3144; ;170,8867;226,3625;201,4601;209,3563;212,241
"184222";184222;"FRA";512,5538;475,0081;506,9086; ;503,8393;487,5093;490,4351;497,5231;500,9893
"184223";184223;"FRA";556,3687;644,4207;646,1572; ;634,8565;649,3692;639,323;635,7823;655,3338
"184224";184224;"FRA";511,5755;517,0615;465,0558; ;548,5591;503,5691;515,1522;485,2274;524,117
"184225";184225;"FRA";469,7895;480,0762;532,7513; ;480,2048;485,9709;467,1205;488,5434;477,6054
"184226";184226;"FRA";447,1636;364,9702;345,8645; ;402,8058;370,3655;357,517;321,9919;389,6765
"184227";184227;"FRA";505,2516;484,1815;447,6961; ;495,2958;459,7084;473,119;458,8614;490,316
"184228";184228;"FRA";464,6565;469,2324;412,7066; ;505,3046;475,0672;463,4587;456,2114;514,3631
"184229";184229;"FRA";334,6765;346,5861;295,3963; ;322,9079;352,4149;333,8748;345,1234;369,4831
"184230";184230;"FRA";415,1559;426,1141;404,2926; ;371,3461;394,0045;452,7304;407,0531;430,9468
"184231";184231;"FRA";552,1357;638,4167;609,1811; ;617,0781;627,7816;593,3167;625,5279;613,8576
"184232";184232;"FRA";576,5173;588,5192;549,3886; ;598,5181;591,9631;606,7649;543,7061;583,645
"184233";184233;"FRA";438,5584;350,7005;376,6337; ;359,0752;352,4376;391,8234;318,9484;363,7975
"184234";184234;"FRA";433,1107;427,3805;427,6621; ;417,5795;411,7916;417,7264;436,3384;410,6729
"184235";184235;"FRA";373,5457;346,9946;335,1387; ;316,9701;321,891;335,2021;317,6558;376,1618
"184236";184236;"FRA";446,326;457,3718;440,7347; ;452,841;468,0585;454,5558;504,7257;450,5145
"184237";184237;"FRA";319,293;321,0364;362,0016; ;302,5343;308,2711;309,974;309,1551;314,5817
"184238";184238;"FRA";559,7855;529,801;569,054; ;511,4861;536,8043;521,7763;520,5847;539,2006
"184239";184239;"FRA";471,389;438,3963;470,5816; ;421,2038;430,6855;430,7951;394,2007;436,6521
"184240";184240;"FRA";613,5905;640,8832;609,3772; ;686,2839;646,7929;637,0271;662,7272;640,4072
"184241";184241;"FRA";299,4833;305,1142;351,7881; ;396,5656;338,4602;302,3396;329,48;360,6285
"184242";184242;"FRA";561,0074;613,1583;557,0789; ;577,304;610,4673;613,1774;588,9086;604,653
"184243";184243;"FRA";611,0523;678,518;630,0817; ;661,4931;681,7104;672,7321;708,2687;683,077
"184244";184244;"FRA";521,7123;567,0807;531,7081; ;606,7845;594,775;598,8988;614,7441;609,9651
"184245";184245;"FRA";552,7814;493,1859;555,796; ;496,2093;481,5427;470,7563;491,8209;509,0969
"184246";184246;"FRA";532,7255;456,2567;496,338; ;493,7049;438,9194;476,8979;438,5792;465,9943
"184247";184247;"FRA";640,4247;716,3646;685,6264; ;733,0586;694,6348;703,6813;710,664;719,5257
"184248";184248;"FRA";576,0533;589,326;572,1864; ;593,308;562,6074;554,3404;554,5172;591,1408
"184249";184249;"FRA";450,0235;495,3118;438,1392; ;524,7306;494,3863;511,2638;499,8119;498,5691
"184250";184250;"FRA";569,7349;576,4937;554,2697; ;601,5107;592,6664;588,5443;583,7245;584,0015
"184251";184251;"FRA";315,6501;272,5998;241,4435; ;219,5378;279,5533;259,1996;250,2354;279,5821
"184252";184252;"FRA";449,5104;388,5447;461,015; ;413,7238;362,5084;362,2087;358,3984;407,1883
"184253";184253;"FRA";660,831;687,0279;660,8084; ;693,212;674,9484;651,5065;674,7553;695,0075
"184254";184254;"FRA";383,2303;393,3977;362,2019; ;415,6913;410,941;399,3475;392,8569;378,3318
"184255";184255;"FRA";561,9633;581,0205;585,975; ;542,2762;572,6945;598,7647;563,2792;551,1033
"184256";184256;"FRA";470,1925;420,8063;419,9679; ;470,0901;481,269;500,2025;483,453;470,1069
"184257";184257;"FRA";474,0972;440,8104;518,3187; ;469,7324;409,8931;429,6874;436,7493;432,8074
"184258";184258;"FRA";403,0784;362,4069;401,0286; ;338,2842;352,7465;388,4699;325,3885;365,3843
"184259";184259;"FRA";376,6135;371,4318;336,4015; ;335,7109;360,1416;387,9689;387,904;364,8186
"184260";184260;"FRA";467,8224;459,9654;437,6699; ;463,315;441,6386;449,1042;449,7621;444,5541
"184261";184261;"FRA";588,3339;642,1511;641,1593; ;676,7495;648,172;664,9223;675,0149;662,8639
"184262";184262;"FRA";523,0416;489,1204;511,5285; ;490,7055;507,74;470,5215;486,7354;475,8537
"184263";184263;"FRA";316,4485;277,1757;280,4776; ;233,7049;256,6151;258,1305;265,0912;274,8563
"184264";184264;"FRA";475,1585;539,0856;462,1176; ;515,8457;536,8471;554,0485;498,7218;510,8739
"184265";184265;"FRA";434,7385;481,8069;402,8448; ;482,3258;487,9268;491,1468;468,132;483,3502
"184266";184266;"FRA";522,8581;506,1469;465,2061; ;528,513;497,7875;511,9518;500,9529;523,577
"184267";184267;"FRA";481,9699;560,6803;502,4111; ;560,6884;562,7359;539,6069;565,7469;548,5718
"184268";184268;"FRA";567,6659;646,7237;596,9839; ;636,1465;653,2885;646,0854;649,0411;641,9817
"184269";184269;"FRA";543,8763;569,3318;511,8323; ;534,6888;549,2593;537,0935;547,6304;538,745
"184270";184270;"FRA";580,6978;638,1759;655,128; ;621,4207;622,1612;633,5617;644,1999;644,6347
"184271";184271;"FRA";550,9334;542,8959;435,3478; ;558,8824;527,6729;534,6529;499,4581;582,2668
"184272";184272;"FRA";445,1571;412,2931;443,0052; ;399,5793;463,8142;441,2224;434,7928;446,6489
"184273";184273;"FRA";401,7631;424,9161;371,3297; ;414,0278;422,178;420,5611;405,1647;401,8561
"184274";184274;"FRA";452,0369;532,8926;467,4607; ;540,3578;538,4546;533,801;538,8186;537,4174
"184275";184275;"FRA";610,247;654,0441;618,33; ;672,1428;650,9599;627,1179;663,4244;656,3824
"184276";184276;"FRA";586,7828;644,4182;625,0504; ;676,6598;643,2836;624,7989;646,376;646,358
"184277";184277;"FRA";482,64;445,8996;467,6851; ;451,1598;447,9135;494,4522;439,6707;446,4281
"184278";184278;"FRA";510,8954;473,6713;509,8148; ;480,7103;470,6653;508,6147;478,9793;477,562
"184279";184279;"FRA";549,1906;526,6505;535,3564; ;519,2721;508,2248;515,0133;486,821;486,8965
"184280";184280;"FRA";556,257;476,9438;513,9797; ;467,9542;458,1836;481,5158;486,172;479,0894
"184281";184281;"FRA";428,3652;417,761;476,1921; ;395,5544;399,2953;375,7882;382,1557;402,4084
"184282";184282;"FRA";538,9958;525,0536;507,793; ;478,6229;522,4519;488,1706;509,3203;488,1239
"184283";184283;"FRA";318,9701;358,4294;369,8912; ;359,6586;339,3894;328,1814;332,8787;364,3669
"184284";184284;"FRA";590,9439;645,5501;653,2301; ;625,991;615,4151;598,7822;629,9144;638,6919
"184285";184285;"FRA";621,3528;556,2305;551,5019; ;569,741;548,6238;559,6339;560,7947;539,0202
"184286";184286;"FRA";351,8328;310,7714;344,2479; ;273,0465;267,06;286,8068;254,9588;284,2467
"184287";184287;"FRA";654,9624;661,7918;722,816; ;695,8811;681,8287;694,7539;680,0964;679,545
"184288";184288;"FRA";558,6967;626,3649;584,8255; ;605,5625;612,543;621,8134;611,2513;637,9423
"184289";184289;"FRA";570,6044;547,9854;543,3163; ;524,3233;524,7053;535,7236;516,5914;565,9473
"184290";184290;"FRA";517,0009;506,7949;536,7421; ;491,0468;494,5775;491,7275;496,2369;480,7893
"184291";184291;"FRA";344,4309;388,9531;356,6963; ;386,6031;391,1747;397,5551;392,4836;398,4892
"184292";184292;"FRA";553,9999;546,4146;536,205; ;536,9702;537,4272;530,5641;552,9069;554,8079
"184293";184293;"FRA";477,7067;502,4398;506,6747; ;509,7757;512,6061;506,4187;500,3649;494,0173
"184294";184294;"FRA";552,5757;594,6314;553,4648; ;588,8539;594,8328;579,9967;603,4907;563,0116
"184295";184295;"FRA";577,9999;549,3463;552,4828; ;560,7184;571,418;542,8462;556,0671;592,0336
"184296";184296;"FRA";577,7432;544,4825;539,35; ;553,7899;553,845;562,7617;557,7261;569,8599
"184297";184297;"FRA";532,2583;501,1555;515,8327; ;521,2314;518,9905;509,062;526,0496;513,9204
"184298";184298;"FRA";438,1596;331,9385;365,8171; ;333,8207;291,4537;285,8707;301,634;318,3436
"184299";184299;"FRA";640,7884;648,3323;603,4874; ;619,5911;669,0523;666,876;647,1538;654,7423
"184300";184300;"FRA";215,7253;201,9461;236,3294; ;221,9751;206,8836;213,7361;197,6063;207,2109
"184301";184301;"FRA";389,5147;351,612;404,7061; ;343,193;342,233;361,8474;356,7913;366,4234
"184302";184302;"FRA";526,0261;538,1183;554,8168; ;502,9307;539,6739;504,691;547,4772;533,2833
"184303";184303;"FRA";397,4746;300,0609;372,7709; ;323,5285;313,3113;351,9013;308,111;319,6807
"184304";184304;"FRA";627,2474;652,7524;672,6092; ;671,7473;637,1698;645,1432;657,242;651,6387
"184305";184305;"FRA";306,1622;389,8664;335,7375; ;383,1085;390,6405;335,873;378,618;411,4789
"184306";184306;"FRA";587,3225;575,226;563,588; ;564,3547;568,4816;589,115;556,4452;567,3333
"184307";184307;"FRA";438,1389;410,3674;357,1683; ;431,9408;400,3597;408,6945;398,5412;414,605
"184308";184308;"FRA";417,5081;443,5752;441,1761; ;420,5132;434,6852;469,076;430,8978;428,1132
"184309";184309;"FRA";517,8907;492,5956;506,2967; ;478,0103;489,371;493,7826;487,9409;513,9999
"184310";184310;"FRA";315,4773;282,4151;322,7586; ;302,4508;290,0569;311,5809;293,7853;306,5905
"184311";184311;"FRA";521,7943;417,5136;433,8776; ;532,8701;416,7573;421,3126;435,518;429,9387
"184312";184312;"FRA";418,6216;347,9599;382,3198; ;307,1991;353,4449;383,874;346,7035;340,3403
"184313";184313;"FRA";364,7843;312,7699;373,0608; ;258,0921;249,2085;256,0337;262,2965;271,4286
"184314";184314;"FRA";440,9202;391,5889;450,7736; ;399,4471;404,4359;415,0359;371,5676;421,1721
"184315";184315;"FRA";465,2602;468,5371;427,7003; ;416,2716;474,6196;444,7194;458,9638;467,0424
"184316";184316;"FRA";561,5585;547,9948;577,7539; ;549,0864;546,0732;499,2339;539,7269;565,8247
"184317";184317;"FRA";573,5952;612,4996;593,191; ;631,359;604,2659;575,947;614,7703;637,9775
"184318";184318;"FRA";431,9408;369,2128;361,3144; ;381,7002;360,2668;353,5003;339,3368;372,679
"184319";184319;"FRA";573,3959;572,4584;572,8447; ;581,3432;572,1346;587,0289;575,5769;566,7636
"184320";184320;"FRA";443,0003;351,2551;387,4312; ;354,5174;354,7656;390,8804;324,4832;389,5157
"184321";184321;"FRA";368,3112;314,6932;340,7788; ;253,805;285,6053;295,5137;232,6315;290,2063
"184322";184322;"FRA";594,3292;618,4456;603,8663; ;655,3139;635,1804;630,2376;631,844;650,5702
"184323";184323;"FRA";563,6839;547,8809;542,2087; ;574,2907;550,5404;563,5954;565,2679;557,2704
"184324";184324;"FRA";437,4156;392,8834;405,0636; ;405,5994;395,487;415,9475;383,1156;400,016
"184325";184325;"FRA";556,5467;492,911;557,411; ;473,5422;488,8178;477,0522;480,0298;485,1071
"184326";184326;"FRA";367,4946;405,0786;362,546; ;385,2679;388,2276;389,8227;389,0292;405,8424
"184327";184327;"FRA";431,7799;482,7827;509,4483; ;470,788;482,7593;469,8642;468,8591;463,185
"184328";184328;"FRA";360,2015;345,558;365,3587; ;345,8501;345,4628;355,6064;339,9636;316,4544
"184329";184329;"FRA";562,0453;498,1439;502,5226; ;555,2428;524,4162;527,9598;518,2913;514,2758
"184330";184330;"FRA";431,4087;404,4412;411,1767; ;399,1231;419,5652;389,6121;380,139;383,1374
"184331";184331;"FRA";556,6956;614,0699;577,6835; ;618,2355;609,6452;608,6281;613,6719;607,8366
"184332";184332;"FRA";557,2892;619,8885;635,5773; ;633,0871;649,0208;606,147;636,7983;595,3324
"184333";184333;"FRA";376,9019;306,4267;272,4139; ;299,1205;260,1914;332,13;285,4604;292,47
"184334";184334;"FRA";604,7462;568,9489;616,0459; ;542,3343;566,5843;571,2469;544,0003;572,5359
"184335";184335;"FRA";495,9352;521,0348;469,8443; ;517,7099;521,3418;521,8806;504,382;512,9062
"184336";184336;"FRA";390,877;353,3571;410,6504; ;354,8919;309,9034;324,3142;261,3555;326,7841
"184337";184337;"FRA";479,0495;546,275;554,1978; ;527,3176;516,0528;511,3285;520,0218;534,0566
"184338";184338;"FRA";606,2255;616,4958;610,0045; ;645,747;627,5615;648,8864;606,9891;632,5968
"184339";184339;"FRA";581,3934;578,5811;633,6166; ;549,4154;563,695;594,8907;559,9496;574,0413
"184340";184340;"FRA";453,4141;421,9328;427,44; ;468,4986;428,7898;465,5682;438,8374;461,5724
"184341";184341;"FRA";384,0052;383,6556;373,7916; ;351,6708;341,8044;314,4576;323,5119;379,2283
"184342";184342;"FRA";305,8883;282,716;366,3523; ;195,9641;274,8689;265,6965;252,0608;270,9627
"184343";184343;"FRA";635,9216;667,098;673,8239; ;651,889;635,8517;694,9061;643,2507;662,3311
"184344";184344;"FRA";472,2493;477,6933;437,1739; ;456,2059;432,8756;475,2302;456,6832;478,205
"184345";184345;"FRA";526,253;572,3659;565,9742; ;567,7064;567,668;550,1246;578,0605;579,7987
"184346";184346;"FRA";506,4579;503,9511;488,1036; ;507,6458;528,1975;520,3662;510,347;509,447
"184347";184347;"FRA";643,5604;663,6847;645,1102; ;643,3587;667,393;667,0752;678,4651;687,9146
"184348";184348;"FRA";541,3206;526,0141;540,8318; ;527,4121;512,0648;544,6831;535,4887;494,7931
"184349";184349;"FRA";559,5938;534,9532;555,2942; ;541,868;532,4264;545,0351;531,0954;527,3256
"184350";184350;"FRA";510,8317;420,3978;474,5511; ;448,3728;411,5279;460,9966;411,5263;390,5803
"184351";184351;"FRA";350,5335;331,4474;336,4627; ;340,5115;343,1773;348,4859;331,4044;362,489
